artistid,avg_comp-score
3517,-0.5994
3518,-0.00774
3519,0.9675
3520,0.87335
3521,-0.8741
3522,-0.9661
3523,-0.688
3524,0.104762069
3525,0.7954
3526,-0.944
3527,0.6908
3528,0.471466667
3529,0.9913
3530,-0.7741
3531,0.204263636
3532,0.9181
3534,0.415755769
3535,-0.8348
3536,0.572661538
3537,-0.9538
3538,0.6636
3539,-0.8507
3540,-0.8263
3541,0.1767
3542,0.16795
3543,0.9618
3544,0.98675
3545,-0.145081818
3546,0.044893023
3547,-0.7089
3548,-0.4348
3549,-0.26298
3550,-0.052438095
3551,-0.217661111
3552,-0.98735
3553,0.038818182
3554,-0.203014634
3555,-0.44333913
3556,0.790409091
3557,-0.8798
3558,0.365033333
3559,-0.064747368
3560,0.962
3561,-0.031091667
3562,-0.3075
3563,-0.12829697
3564,-0.4404
3565,0.4588
3566,-0.35565
3567,0.9439
3568,0.7569
3569,0.303425
3570,0.221108929
3571,0.58626
3572,0.081975758
3573,0.014629412
3574,0.6494
3575,0.9159
3576,-0.05635
3577,0.1312525
3578,-0.08365
3579,0.087905882
3580,0.112448148
3581,0.6611
3582,-0.6429
3583,0.583675
3584,0.05905
3585,-0.0055
3586,0.7737
3587,0.383566667
3588,0.8402
3589,0.591665306
3590,0.6208
3591,-0.126665
3592,-0.411675
3593,0.202236364
3594,0.04075
3595,0.222792857
3596,0.5252
3597,-0.098491667
3598,0.179
3599,0.7929
3600,-0.526144444
3601,-0.9612
3602,-0.003288889
3603,-0.9949
3604,-0.101546429
3605,0.287822222
3606,0.892
3607,0.356566667
3608,0.9019
3609,-0.803971429
3610,0.9716
3611,0.351154545
3612,-0.496316667
3613,0.9696
3614,0.424026923
3615,-0.6688
3616,-0.8459
3617,0.52805
3619,0.3736375
3620,0.621173171
3621,0.8937
3622,0.1779
3623,-0.7749
3624,0.070584615
3625,0.31195
3626,0.274134375
3628,-0.363371429
3629,-0.183696875
3630,-0.99375
3631,-0.62452963
3632,-0.900318182
3633,-0.21505
3634,0.7096
3635,0.9826
3636,0.117804348
3637,0.9694
3638,0.411891429
3639,-0.66935
3640,0.1036
3641,-0.383157143
3642,0.9247
3643,0.7669
3644,0.148916667
3645,-0.3291
3646,-0.137901724
3647,-0.796
3648,0.7753
3649,-0.216083333
3650,0.891
3651,-0.75665
3652,0.106
3653,0.9946
3654,-0.8125
3655,0.9493
3656,0.9177
3657,0.9791
3659,-0.11171875
3660,0.633134286
3661,0.9956
3662,0.5859
3663,-0.3948
3664,-0.9241
3665,-0.536655556
3666,0.231430435
3667,-0.5534
3668,-0.507782759
3669,0.4939
3670,-0.698202778
3671,0.9942
3673,-0.9906
3674,0.574309091
3675,0.444688889
3678,0.052972222
3679,-0.809992857
3680,0.200416667
3681,0.9761
3682,0.3612
3683,-0.069958537
3684,-0.187833333
3685,-0.252008696
3686,0.4559
3687,-0.14376875
3688,-0.25955
3689,0.05235
3690,0.389163636
3691,-0.75115
3692,-0.6535
3693,-0.9184
3694,0.9897
3695,0.9826
3696,0.4825
3697,-0.9889
3698,-0.9769
3699,0.005292857
3700,0.27771
3701,0.51038
3703,-0.872641667
3704,0.916633333
3705,0.9896
3706,-0.935716667
3707,0.7617
3708,0.162825806
3709,-0.5994
3710,-0.8591
3711,0.531118182
3712,0.258477778
3713,0.014347619
3714,-0.590988235
3715,0.9978
3716,-0.310733333
3717,-0.41866747
3719,0.9865
3720,0.207689362
3721,0.1642875
3722,-0.110372222
3723,0.3496375
3724,0.9423
3725,-0.362785714
3726,0.327615094
3727,0.4978
3728,-0.39280625
3729,-0.2347
3730,-0.337308696
3731,-0.2157
3732,0.323633333
3733,-0.9386
3734,-0.9823
3735,-0.286090476
3736,-0.792385714
3737,0.875466667
3738,-0.7184
3739,-0.7115
3740,0.7359
3741,-0.322666667
3742,0.360676471
3743,0.361825
3744,0.68586
3745,-0.9136
3747,-0.979866667
3748,-0.189
3749,0.7419
3750,-0.296
3751,-0.85455
3752,0.89645
3753,-0.088196774
3754,0.311766667
3755,0.38825
3756,0.086617391
3757,0.278866667
3758,-0.2755
3759,0.99
3760,-0.9731
3761,0.9779
3762,0.209283871
3763,0.268609091
3764,-0.019061538
3765,-0.17875
3766,0.9201
3767,0.858066667
3768,0.137638
3769,-0.9569
3770,-0.644
3771,-0.9136
3772,-0.68396
3773,-0.9022
3774,-0.7922
3775,-0.854566667
3776,-0.9852
3777,-0.9873
3778,-0.81275
3779,-0.9897
3780,-0.946261538
3781,-0.9485
3782,-0.9789
3783,0.7463
3785,-0.89735
3786,-0.9136
3787,0.384866667
3788,-0.5152
3789,-0.034261111
3790,0.372038462
3791,0.425876471
3792,-0.9624
3793,0.9652
3794,-0.9801
3795,-0.9953
3796,0.311925
3797,0.296
3799,0.107212281
3800,0.242436364
3801,0.08706
3802,0.49986
3803,0.5439
3804,-0.048490909
3805,0.581288235
3806,0.182567742
3807,0.199532075
3808,-0.030233333
3809,0.442164286
3810,0.392825
3812,-0.05885
3813,0.6397
3814,0.72875
3815,0.00695
3816,0.8504
3817,0.435335417
3818,-0.1328
3819,0.129235294
3820,0.1994
3821,0.7244
3822,-0.074771429
3824,0.419363462
3825,0.0241
3826,0.9517
3827,-0.8074
3828,0.8963
3829,-0.9699
3830,-0.582416667
3831,0.3184
3832,0.9694
3834,-0.84005
3835,-0.9871
3836,-0.9953
3838,-0.1905
3839,-0.94925
3840,0.4308275
3841,0.052525
3842,0.7011
3843,0.08835
3844,-0.9805
3845,0.15306
3846,-0.939175
3847,-0.085369231
3848,0.113371429
3849,0.093
3850,0.030477778
3851,0.508393333
3852,-0.8971
3853,-0.7934
3854,0.052627273
3855,0.223215686
3856,0.8735
3857,0.113652632
3858,0.05661
3859,0.075544444
3860,0.5737
3862,-0.54985
3863,-0.877
3866,0.8476
3867,-0.7303
3868,0.6966
3869,0.9878
3870,-0.9136
3871,-0.8316
3872,-0.90690625
3873,-0.8529125
3874,-0.9136
3875,-0.7121
3876,-0.7527
3877,-0.9962
3878,-0.9892
3879,-0.9309
3880,-0.9854
3881,-0.778515385
3883,-0.9677
3884,-0.838566667
3885,0.3743
3888,-0.649786047
3889,-0.9274
3890,0.36615
3891,0.002109836
3892,-0.5759
3893,-0.8316
3894,-0.031760784
3895,-0.5994
3896,0.5994
3897,-0.9186
3898,0.9969
3899,-0.7983
3900,-0.9186
3901,0.3818
3902,-0.89005
3903,-0.9319
3904,0.02776
3905,-0.4815
3906,0.318988889
3907,0.592233333
3908,0.9819
3909,-0.728453191
3910,0.9705
3911,-0.94485
3912,-0.5994
3913,0.631033333
3914,-0.246633333
3915,0.356366667
3916,0.486475
3917,0.375744444
3918,-0.563596875
3919,-0.9275
3920,-0.9708
3921,-0.7783
3922,0.9753
3923,-0.7312
3924,0.0907125
3925,0.9813
3926,0.813788889
3927,0.417261538
3928,0.9907
3930,0.12005
3931,-0.9661
3932,0.9834
3933,0.259475
3935,0.9655
3936,0.454083333
3937,0.394690909
3938,0.412728571
3939,0.6884
3940,0.0016
3941,-0.8316
3942,0.823976923
3943,0.370315789
3944,0.064422222
3945,-0.9723
3946,0.6189
3947,0.53345
3948,-0.7866
3949,-0.973061538
3950,0.9769
3951,0.119628358
3952,-0.07683
3953,0.511714286
3955,0.9423
3956,-0.58985
3957,-0.9813
3958,0.40575
3959,-0.741675
3960,-0.5994
3961,0.85845
3962,0.398278261
3963,-0.806466667
3964,0.0674
3965,0.501414286
3966,0.9659
3967,0.049129091
3968,-0.9769
3969,0.27965
3970,-0.482557143
3971,0.4687875
3972,0.5653
3973,0.9724
3974,-0.296
3975,0.777825
3976,-0.9413
3977,0.481990909
3978,0.9625
3979,-0.953633333
3980,0.5661
3982,-0.52928
3983,-0.740385714
3984,-0.09335
3985,0.275275
3986,0.9399
3987,0.3461
3988,0.119516667
3989,0.1845
3990,0.830933333
3991,0.248914286
3992,0.00624
3993,0.608725
3994,0.5048
3995,0.301894
3996,0.247196078
3997,0.034659459
3998,-0.1655625
3999,0.146285714
4000,0.55952
4001,0.358366667
4002,0.8232
4003,-0.2287
4004,0.530736842
4005,-0.393355556
4006,-0.2023
4007,-0.85995
4008,-0.981
4009,-0.9909
4010,0.299866667
4011,0.771244444
4012,0.6912
4013,0.493771429
4014,0.630218182
4016,-0.276118182
4017,0.388877778
4018,-0.70885
4019,0.077736
4020,0.090845455
4021,0.242858621
4022,0.178342857
4023,0.695564103
4024,-0.7685
4025,0.8654
4026,-0.803182143
4027,0.345937736
4028,-0.6717
4029,0.1334625
4030,-0.77105
4031,0.7691
4032,0.551064
4033,0.7058
4034,0.797166667
4035,-0.9966
4036,-0.908
4037,-0.9674
4038,-0.9595
4039,-0.098338462
4040,0.279194521
4041,0.681522222
4042,0.03165
4043,0.44085
4044,-0.422933333
4045,0.286777778
4047,0.49865
4048,-0.446766667
4049,-0.0441
4050,0.533877778
4051,0.201136957
4052,0.126918182
4053,0.9595
4054,0.319633333
4055,0.402364706
4056,-0.0015
4057,-0.3918
4058,-0.258811111
4059,-0.7243
4060,-0.49907
4061,0.1511
4062,0.4682
4063,0.143395455
4064,-0.296
4065,-0.9538
4067,-0.0427375
4068,-0.008366667
4069,0.27597
4070,0.460146154
4071,-0.8749
4073,-0.52665
4074,-0.363022727
4075,-0.11271
4076,-0.537978571
4077,-0.489161765
4078,-0.002555
4079,-0.211433333
4081,-0.7655
4082,-0.5423
4083,-0.8316
4084,0.8884
4085,0.443233333
4086,-0.9661
4087,-0.8843
4088,0.1779
4089,0.035275
4090,0.498393617
4091,-0.9186
4092,-0.1636125
4093,0.521022222
4095,0.548
4096,-0.655933333
4098,-0.98575
4099,0.0258
4101,-0.805741667
4102,-0.757069231
4103,0.5994
4104,-0.9965
4105,-0.60364
4106,-0.7243
4107,0.9877
4109,-0.3442
4110,0.3026
4111,-0.4404
4112,0.656326667
4113,0.031584615
4114,-0.9434
4115,0.1582875
4116,-0.86265
4117,-0.58016
4118,0.351766667
4119,-0.4543225
4120,-0.78735
4121,0.403495
4122,-0.609383333
4123,-0.113733333
4124,-0.641475
4125,0.9643
4126,-0.836078947
4127,-0.0847125
4128,-0.33795
4129,0.67736875
4130,-0.9186
4131,-0.660216667
4132,-0.235017647
4133,0.6753
4134,-0.0772
4135,0.019991667
4136,-0.849987912
4137,-0.3778
4138,-0.564790909
4139,0.161733333
4140,0.330922917
4141,-0.423476923
4142,0.198420313
4143,0.331333333
4144,0.4687
4145,-0.830316667
4146,0.733665385
4147,0.834307692
4148,0.332277037
4149,0.042622727
4152,-0.2485
4153,-0.199907143
4154,-0.350157143
4155,0.2042
4156,0.32515
4157,-0.9556
4158,-0.771
4159,0.91774
4160,0.9041
4161,-0.94914
4162,-0.4939
4163,0.9885
4164,-0.624611111
4165,-0.296
4166,-0.82915
4167,0.442978571
4168,-0.316581818
4169,0.3138
4170,0.9099
4171,-0.7187
4172,-0.3332
4173,0.501075
4174,-0.5346
4175,-0.092088889
4176,-0.0187
4178,-0.165208333
4179,0.354866667
4180,-0.6034
4181,0.054633333
4182,-0.3655
4183,0.327405882
4184,-0.638344444
4185,-0.3406
4186,0.2068
4187,-0.970566667
4188,0.50172
4189,-0.513557143
4191,0.3153368
4192,-0.1650125
4193,0.0892375
4194,-0.28665
4195,-0.8316
4196,0.552866667
4197,0.8851
4198,-0.058366667
4199,0.3676
4201,0.500394444
4202,-0.214717647
4203,-0.173093333
4204,0.669496
4205,0.9153
4206,0.409791803
4207,-0.5106
4208,-0.5219
4209,0.620886667
4210,0.5134375
4211,0.9917
4212,-0.5756
4213,0.9075
4214,-0.2023
4215,-0.9591
4216,-0.7351
4217,-0.16618
4220,-0.6767
4221,-0.8316
4222,-0.9905
4223,0.9751
4224,0.27125
4225,-0.9962
4226,-0.094375
4227,0.10715
4228,-0.471
4229,-0.459584211
4230,0.3952
4231,0.373636957
4232,0.247861538
4233,0.8117
4234,0.769675
4235,-0.479077778
4236,-0.9905
4237,0.9955
4238,0.9942
4239,0.9902
4240,0.6591
4241,0.587346154
4242,0.96
4243,0.482062745
4244,0.9885
4245,0.8353
4246,0.458733333
4247,0.199611765
4248,-0.2263
4249,0.2842
4250,0.524066667
4251,-0.141955556
4252,0.0516
4253,0.289266667
4254,0.098
4255,0.526531111
4256,-0.0632
4257,0.9929
4260,0.8599
4261,0.3612
4262,0.501366667
4263,0.4329
4264,-0.296
4265,0.218841667
4266,0.9853
4267,-0.9695
4268,0.028298413
4269,-0.3487
4270,0.7263
4271,0.4079
4272,-0.9977
4273,-0.19164
4274,0.9064
4275,-0.23765
4276,0.9477
4277,0.99375
4278,0.61277551
4279,-0.34
4280,0.376167241
4281,0.8092
4282,-0.4264
4283,-0.9775
4285,0.171692308
4286,0.405958947
4287,0.41918
4288,0.7506
4289,0.6486
4290,-0.296
4292,-0.857
4293,0.720335294
4295,-0.5994
4296,-0.6658
4297,-0.7312
4298,-0.476611111
4299,-0.234054545
4300,0.228231915
4301,0.5854
4302,0.7249
4303,0.026063636
4304,-0.2809
4305,0.612963636
4306,-0.809233333
4307,-0.83773
4308,-0.616785714
4309,-0.9593
4310,-0.8316
4311,0.20822
4312,0.175933333
4313,-0.95745
4314,0.979
4315,-0.7003
4316,0.7096
4317,0.9032
4319,0.9642
4320,0.9843
4321,0.215219048
4322,0.875
4323,0.052124528
4324,-0.5216
4326,-0.9517
4327,-0.7269
4328,-0.6654
4329,-0.8109
4330,-0.00595
4331,-0.847364706
4332,0.243828571
4333,0.424766667
4334,-0.8316
4335,0.341714286
4336,0.9246
4337,0.510134694
4338,0.914
4339,0.254746667
4340,0.80884
4341,0.5702
4342,0.1724375
4343,0.58575
4344,0.8225
4345,0.9719
4346,0.9042
4347,-0.855
4348,0.61385303
4349,0.7228
4350,0.664283333
4351,0.6148
4352,0.525922222
4353,0.9735
4354,-0.35518
4355,0.9553
4357,0.03645
4358,-0.9459
4359,0.34
4360,0.9267
4361,-0.9599
4362,0.605938462
4363,-0.3426
4364,-0.493977778
4365,0.4497
4367,0.8896
4368,-0.9184
4369,0.808197143
4370,0.028043333
4371,0.047148
4372,-0.9904
4373,0.020288889
4374,0.106504348
4375,0.229070588
4376,0.918766667
4377,0.477682609
4378,0.4199
4379,-0.0498
4380,0.8806
4381,0.9442
4382,0.9761
4383,0.978
4384,0.989
4385,-0.6095
4386,0.9779
4387,0.90195
4388,0.5354
4389,0.959
4390,0.410783333
4391,0.047933333
4392,0.469073469
4393,0.7133
4394,0.009554545
4395,0.298722642
4396,0.36875
4397,0.254314516
4398,0.4153
4399,-0.877
4400,-0.6673
4401,-0.4939
4402,-0.5994
4403,0.03555
4404,0.372766667
4405,-0.9556
4406,-0.913116667
4407,-0.6858
4408,-0.0109
4409,0.96425
4410,0.99275
4411,0.3281
4412,0.238496774
4413,0.9927
4414,-0.89845
4415,0.125266667
4417,0.702502941
4418,0.9838
4419,0.595788333
4420,0.46075625
4421,0.7003
4422,-0.3121875
4423,0.0462
4424,0.94585
4425,-0.2732
4426,-0.207733333
4427,-0.296
4428,-0.9283
4429,0.88145
4430,0.318447115
4431,0.9935
4432,0.9756
4433,0.9463
4434,0.8715
4435,-0.9835
4438,0.0191
4439,0.815778571
4440,0.388322222
4441,0.245940385
4442,0.545233333
4443,0.919
4444,0.870533333
4445,-0.9202
4446,0.91488
4447,0.6805
4448,0.53508
4449,0.9727
4450,0.8807
4451,0.2858625
4452,0.431270588
4453,0.86155
4454,0.8225
4455,0.9712
4456,-0.945
4457,0.046975
4458,-0.8316
4459,0.8654
4460,0.8658
4462,0.9661
4463,0.9935
4464,-0.9894
4465,-0.06676
4466,0.5963
4467,-0.11992
4468,0.957425
4469,0.964466667
4470,0.290216667
4471,0.2449
4472,0.274858333
4473,-0.9612
4474,0.79882
4475,0.0692
4476,0.37502
4477,0.0979
4478,0.3614
4479,0.808243333
4480,0.837197619
4481,0.400065517
4482,0.8666
4483,0.255436735
4484,0.04925
4485,0.9841
4486,-0.4976
4487,-0.5542
4488,0.093514286
4489,0.9969
4490,0.247403704
4491,0.39481
4492,0.548472727
4493,0.9479
4494,0.5129
4495,0.419863448
4496,-0.9558
4497,0.1719
4498,0.3667875
4499,-0.9643
4500,-0.8847
4501,0.9141
4504,0.9946
4505,0.381435
4506,0.77035
4507,0.696466667
4508,-0.7529
4509,0.4939
4510,0.9926
4511,-0.9761
4512,0.31453913
4513,0.26015
4514,-0.9716
4515,0.343658824
4516,-0.4767
4517,0.966666667
4518,0.96598
4519,0.9736
4520,0.7901
4521,0.073433333
4522,0.576984314
4523,0.089066667
4524,-0.2565
4525,0.8971
4526,0.1856
4527,0.9937
4528,0.86465
4530,-0.7906
4531,-0.059111111
4532,-0.141952632
4533,0.8924
4534,0.627085714
4535,0.88972
4536,0.344866667
4537,-0.9852
4538,0.9432
4539,0.9963
4540,0.9518
4541,-0.8765
4542,0.328169697
4543,0.1491
4544,-0.771943333
4545,0.6946
4547,0.4341
4548,-0.7543
4549,-0.398992308
4550,-0.836405263
4551,0.9705
4552,0.9393
4553,0.1797
4554,-0.5882625
4555,0.8452
4556,-0.0714
4557,0.9763
4558,0.78615
4559,0.9851
4560,0.8971
4561,0.9985
4562,-0.689258824
4563,0.9844
4564,0.4404
4565,0.23805
4566,0.305316667
4567,-0.70645
4568,-0.1531
4569,-0.24346
4570,0.9766
4572,0.9842
4573,-0.211466667
4574,-0.9295
4575,0.577125
4576,-0.9864
4577,-0.21548
4578,0.07994
4579,-0.9643
4580,0.8807
4581,0.661116667
4582,-0.19952
4583,0.293655556
4584,-0.4344
4586,0.615758333
4587,0.9994
4588,-0.9643
4589,-0.21369375
4590,0.260766667
4591,-0.511866667
4592,0.2418
4593,-0.792
4594,-0.6066
4595,0.402461905
4596,-0.1564
4597,0.8426
4598,0.180666667
4599,0.4552
4600,0.783148148
4601,-0.8591
4602,-0.9831
4603,0.257214286
4604,0.9727
4605,0.2023
4606,0.8741
4607,0.9451
4608,0.9806
4609,-0.855
4610,-0.855
4611,0.9956
4613,-0.4215
4614,-0.32775
4615,-0.296
4616,0.9962
4617,0.316633333
4619,0.18011875
4620,-0.07145
4621,-0.927
4622,-0.7351
4623,0.20972
4624,-0.95045
4625,-0.879272727
4627,-0.8985
4628,0.9355
4630,-0.81335
4631,-0.9558
4632,-0.5994
4633,-0.296
4634,-0.085925
4635,-0.2732
4636,0.6992
4638,-0.815128125
4639,-0.9809
4640,-0.561036364
4642,-0.239595
4643,0.304257143
4644,0.9428
4645,0.8678
4646,0.9939
4648,0.5106
4649,-0.804713333
4650,0.645883333
4652,0.85785
4653,0.17335
4654,-0.9686
4655,0.722633333
4656,0.5124
4657,-0.816
4658,0.8885
4659,0.9608
4660,0.6214025
4661,0.423357143
4662,-0.0201
4663,0.898
4665,0.399609091
4666,0.5487
4667,0.267366667
4668,-0.3234625
4669,-0.755545455
4670,0.9896
4671,0.701064
4672,-0.00255
4673,-0.071975
4674,0.8161
4675,0.3474
4676,0.221036364
4677,-0.0311
4678,0.9916
4679,0.9822
4680,0.599004762
4681,0.337108
4682,0.87365
4683,0.9695
4684,0.4105
4685,0.296275
4686,0.584238
4687,0.950225
4688,0.494807692
4689,-0.7109
4690,0.9966
4691,0.9699
4692,-0.9147
4693,0.12165
4694,-0.288166667
4695,0.665142857
4696,0.616345161
4697,0.533123529
4698,0.9786
4699,0.496880556
4700,-0.21155
4701,0.9916
4702,0.662755556
4703,-0.2023
4704,0.297433333
4705,0.379808333
4706,-0.8702
4707,-0.9708
4708,0.24035
4709,0.1495
4710,0.69475
4711,-0.9449
4712,0.8796
4713,0.48657
4714,-0.1531
4715,0.1435
4716,0.987
4717,-0.9892
4718,0.5941
4719,0.3561
4720,0.94845
4721,0.625466667
4722,-0.223988889
4723,0.5267
4724,-0.968766667
4725,0.441987097
4726,-0.438790909
4727,-0.2263
4728,-0.29985
4729,0.1346
4730,0.40556
4731,-0.9457
4733,0.9396
4734,-0.2259
4735,0.3129
4736,-0.228476923
4737,0.8481
4738,0.008966667
4739,0.1732
4740,-0.8439
4741,0.199773585
4742,0.15515
4744,-0.66185
4745,-0.9821
4746,0.155133333
4747,0.9929
4748,-0.421916667
4749,0.58906
4750,0.9889
4751,0.558957143
4752,-0.240933333
4753,0.056148936
4754,-0.297986813
4755,0.799828571
4756,0.923
4757,-0.4856
4758,0.047460976
4759,0.146917391
4760,0.150493548
4761,0.378278571
4762,0.6533
4763,0.8777
4764,0.73355
4765,-0.0057
4766,0.070110526
4767,0.376024528
4768,0.9313
4769,0.6533
4770,-0.275288889
4771,0.6534
4772,0.4243
4773,0.3818
4774,-0.847566667
4775,0.256395833
4776,0.4887625
4777,0.972
4778,0.967066667
4779,0.011575
4780,0.47105
4781,0.427726761
4782,0.3182
4783,0.7845
4784,0.9682
4785,0.161066667
4786,0.8777
4787,0.4019
4788,-0.375142105
4789,0.596614286
4790,-0.8726
4792,0.7049
4793,-0.8741
4794,-0.8779
4795,-0.88376
4796,-0.2288
4797,-0.5994
4798,-0.638733333
4799,-0.869642857
4800,-0.054666667
4801,0.442285714
4802,-0.4019
4803,0.6908
4804,-0.334939583
4805,0.39075
4806,0.0566
4807,-0.9636
4808,0.9442
4809,0.156533333
4810,-0.74865
4811,-0.9291
4812,-0.970333333
4815,0.9288
4816,-0.960575
4817,0.916288235
4818,-0.003383333
4820,0.037533333
4821,0.134657692
4822,0.9848
4824,-0.366721622
4826,0.028471429
4827,-0.9823
4828,-0.54911
4829,-0.2439
4830,0.995
4831,0.632633333
4833,0.0958
4834,0.6808
4835,0.9783
4836,-0.32635
4837,-0.473913333
4839,0.630825
4840,0.323228571
4841,-0.89005
4842,-0.15445
4843,-0.07455
4844,-0.503665672
4845,-0.7336
4846,-0.9661
4847,0.180472727
4848,0.253072549
4849,0.166616667
4850,0.9065
4851,0.1027
4852,-0.27745
4853,-0.756692857
4854,0.9614
4855,0.271216393
4856,0.9894
4857,-0.22104
4858,0.567876471
4860,0.934
4861,0.668325
4862,-0.043814286
4863,0.46275
4864,-0.118016667
4865,0.868916667
4866,0.147753846
4867,-0.958866667
4868,0.2261
4869,-0.21458
4870,0.443185714
4871,0.9829
4872,-0.260109091
4873,-0.58717
4874,-0.827615789
4875,-0.3369
4877,-0.8833
4878,0.845466667
4879,0.9767
4880,0.84745
4881,0.296
4882,0.9874
4883,0.7391
4884,0.565762698
4885,0.9607
4886,0.8622
4887,0.9834
4888,0.0566
4889,0.227983333
4890,-0.215257143
4891,0.9825
4893,-0.542883333
4894,0.9915
4895,0.2706
4896,-0.70805
4897,-0.253416667
4898,-0.372211111
4899,0.035042857
4900,-0.32285
4901,-0.394790909
4902,-0.48298
4903,-0.8368625
4905,0.9857
4906,-0.014933333
4907,-0.9927
4908,0.7189
4909,0.0081
4910,0.9605
4911,-0.6535
4912,0.9893
4913,-0.5216
4914,0.40578
4915,-0.70026087
4916,0.0400625
4917,0.1420125
4918,-0.2622
4919,-0.8221
4920,-0.9677
4921,-0.205064516
4922,-0.039435484
4923,0.9923
4924,-0.05399375
4925,-0.636
4926,-0.6759
4928,0.91
4929,-0.4215
4930,0.1303
4931,-0.130544444
4932,0.9849
4933,0.8146
4934,0.886
4935,0.6486
4937,0.256686667
4938,0.996
4939,0.40685
4940,0.8885
4941,-0.8449
4942,-0.864566667
4943,-0.3394
4944,0.2321
4945,-0.846433333
4946,-0.0283875
4947,0.64554
4948,0.8625
4949,-0.8488
4950,-0.7477
4951,-0.9931
4952,0.6992
4953,-0.0946875
4954,-0.127533333
4955,-0.7351
4956,-0.323914286
4957,-0.545927273
4959,-0.05445
4960,0.9431
4961,0.3147
4962,-0.5994
4963,0.371001923
4964,-0.779091667
4965,0.37068
4966,0.34
4967,0.403742857
4968,0.685033333
4969,0.7958
4970,0.385572727
4971,0.9858
4972,0.9352
4973,0.9081
4974,0.743
4975,0.7845
4976,0.6065875
4978,0.273666667
4979,0.996
4980,0.8994
4981,0.91255
4982,-0.5756
4983,0.748958333
4984,0.9716
4985,-0.099333333
4986,0.079028571
4987,-0.8481
4988,-0.6908
4989,-0.8841
4990,-0.25615
4991,0.037871429
4992,-0.509128571
4993,-0.583
4994,0.036666667
4995,-0.60375
4996,-0.9864
4997,0.430946591
4998,0.2718
4999,0.8658
5000,0.3043
5001,-0.223175
5002,-0.692022222
5003,-0.18475
5004,-0.128
5005,-0.944833333
5007,0.4264
5008,0.4284
5009,0.537834513
5010,0.525129412
5011,0.9127
5012,0.983375
5013,0.218501852
5014,0.023866667
5015,-0.996
5016,0.9451
5017,0.0681
5018,0.49365
5019,-0.7849
5020,0.9727
5021,0.6524
5022,0.78695
5023,-0.008663636
5024,0.9844
5025,0.9062
5026,-0.961
5027,-0.35373
5028,-0.5106
5029,-0.437754545
5030,0.269476316
5031,0.021736957
5032,0.7674
5033,-0.4515
5034,-0.8172
5035,0.9626
5036,0.9243
5037,-0.9323
5038,-0.5994
5039,-0.89455
5040,-0.5994
5041,0.1179
5042,0.6211
5043,-0.121936
5044,0.7845
5045,0.119976923
5046,0.29795
5047,-0.347
5048,-0.9673
5049,0.9962
5050,-0.826885714
5051,0.0159
5052,0.282638462
5053,0.476328986
5054,0.14585
5055,0.11534
5056,0.37642043
5057,0.743
5058,0.384909756
5059,-0.9411
5060,0.9578
5061,0.9753
5062,-0.9718
5063,-0.90125
5064,0.475011818
5065,0.4588
5067,0.3269
5068,0.9772
5069,-0.9231
5070,-0.5442
5071,-0.37765
5072,0.9393
5073,0.177018182
5074,0.9596
5075,0.11715
5076,-0.005604167
5077,-0.008023077
5078,-0.7184
5079,-0.015942857
5080,0.325566667
5081,0.9859
5082,-0.9761
5084,0.6009
5085,-0.9612
5086,-0.118939286
5087,0.7003
5088,-0.6209
5089,0.693066667
5090,0.357341176
5091,0.263964286
5092,0.9938
5093,0.9873
5094,0.9586
5095,0.0258
5096,-0.96505
5097,0.66164
5098,0.9852
5099,0.6573625
5100,0.9659
5101,0.826585714
5102,0.8472
5103,0.9014
5104,-0.9661
5105,0.356728571
5106,0.55645625
5107,-0.9068
5108,-0.9184
5110,-0.74354375
5111,-0.192406667
5112,-0.4738
5113,0.093932353
5114,-0.43845
5116,-0.350788235
5117,0.5614375
5118,0.746295238
5119,0.207142308
5120,-0.5349
5121,0.0121
5122,0.965
5123,-0.883
5124,0.1027
5125,0.7184
5126,0.3421
5127,-0.5994
5128,0.9661
5129,0.2321
5130,0.262042857
5131,-0.158471429
5132,-0.518445161
5133,0.9485
5134,0.015572727
5135,-0.137516667
5136,0.2263
5137,0.9848
5138,0.694742857
5139,-0.9905
5140,0.6522
5141,0.6795
5142,0.636933333
5143,-0.0025
5144,-0.8741
5146,-0.278213333
5147,-0.313788235
5148,-0.9136
5149,-0.114415789
5150,-0.4498
5152,0.6908
5153,0.1654
5154,0.9468
5155,0.670912727
5156,0.9491
5158,0.3028
5159,0.9764
5160,-0.023327451
5161,0.2387
5162,0.62789375
5163,-0.067911111
5164,0.413067241
5165,-0.087711364
5166,-0.087133333
5167,0.9846
5168,0.7845
5169,-0.836
5170,0.852825
5171,0.7278
5172,0.9092
5173,0.9542
5174,0.819425
5175,-0.6808
5176,0.2261
5178,0.232653191
5179,0.012733333
5180,0.9153
5181,0.5475
5182,0.00705
5183,0.208975
5184,0.705
5185,0.406702439
5186,-0.7976
5187,0.8924
5188,0.532927273
5189,0.546256911
5190,0.9991
5191,0.2440925
5192,0.314204082
5193,0.122
5195,0.822775
5196,0.088829167
5197,0.2481
5198,0.168319048
5199,-0.816
5200,0.7669
5201,0.9852
5202,0.9941
5203,0.287166667
5204,-0.8176
5205,0.0036
5206,-0.8316
5207,-0.909666667
5208,0.8834
5209,0.997
5210,-0.01705
5211,0.112090909
5212,0.648016456
5213,0.284866667
5214,0.683690909
5215,-0.9508
5216,-0.636
5217,-0.956475
5218,0.9812
