,main_artist,Year,Rank,Source,comp_score,pos_score,neu_score,neg_score
620,far east movement,2010.6666666666667,55.666666666666664,1.0,0.9932333333333334,0.223,0.741,0.036000000000000004
621,fastball,1999.0,88.0,1.0,-0.9915,0.006999999999999999,0.8079999999999999,0.185
622,fat joe,2004.0,46.0,1.0,-0.439575,0.13975,0.7547499999999999,0.10575
623,fat joe remy ma,2016.0,87.0,,,,,
624,fergie,2007.1666666666667,26.5,1.0,0.9945499999999999,0.19483333333333333,0.727,0.078
625,fetty wap,2015.25,30.75,1.0,-0.5734750000000001,0.06625,0.8274999999999999,0.10674999999999998
626,field mob,2004.5,74.0,2.0,0.009950000000000014,0.14800000000000002,0.713,0.139
627,fifth harmony,2015.6666666666667,44.0,1.0,0.9817333333333335,0.13566666666666666,0.8376666666666667,0.02666666666666667
628,filter,2000.0,58.0,1.0,0.885,0.087,0.883,0.031
629,fine young cannibals,1989.0,29.0,1.0,0.018299999999999983,0.2405,0.6114999999999999,0.14850000000000002
630,finger eleven,2006.3333333333333,63.0,1.0,-0.6459,0.050666666666666665,0.878,0.07166666666666667
631,firefall,1979.0,100.0,1.0,0.972,0.249,0.602,0.149
632,firehouse,1992.6666666666667,72.0,1.0,0.9827666666666667,0.22499999999999998,0.7666666666666666,0.008333333333333333
633,five,1998.0,38.0,1.0,0.8416,0.109,0.8079999999999999,0.083
634,five americans,1967.0,58.0,3.0,-0.9564,0.04,0.826,0.134
635,five for fighting,2003.0,61.5,1.0,0.22744999999999999,0.125,0.8029999999999999,0.07150000000000001
636,five man electrical band,1971.0,24.0,1.0,0.9599,0.085,0.902,0.013000000000000001
637,five stairsteps,1970.0,21.0,3.0,0.99,0.332,0.6679999999999999,0.0
638,fleetwood mac,1979.9,65.9,1.0,0.3771000000000001,0.1618,0.7611000000000001,0.0769
639,flo rida,2011.2727272727273,28.90909090909091,1.0,0.31186363636363634,0.13281818181818184,0.7824545454545455,0.08472727272727273
640,floetry,2003.0,100.0,1.0,0.9897,0.134,0.866,0.0
641,florida georgia line,2014.0,53.4,1.0,0.25148000000000004,0.1356,0.8026,0.0616
642,flume,2016.0,60.0,1.0,0.6832,0.209,0.614,0.17800000000000002
643,focus,1973.0,69.0,1.0,0.0,0.0,1.0,0.0
644,foghat,1976.0,85.0,1.0,0.9969,0.266,0.7340000000000001,0.0
645,foo fighters,2005.0,68.0,1.0,0.9995,0.41200000000000003,0.479,0.11
646,force mds,1986.0,95.0,1.0,0.9892,0.27399999999999997,0.6890000000000001,0.037000000000000005
647,foreigner,1981.6666666666667,49.111111111111114,1.0,0.5774222222222223,0.14355555555555555,0.8017777777777777,0.05488888888888889
648,fort minor,2006.0,43.0,1.0,-0.4525,0.129,0.74,0.131
649,foster the people,2011.0,13.0,1.0,0.9974,0.235,0.711,0.054000000000000006
650,four tops,1965.6666666666667,55.666666666666664,1.0,0.9788,0.15366666666666667,0.7896666666666667,0.056999999999999995
651,foxy,1978.0,85.0,1.0,0.9890000000000001,0.11599999999999999,0.8320000000000001,0.052000000000000005
652,foxy brown,1997.0,54.0,1.0,-0.9726,0.068,0.823,0.10800000000000001
653,frank,1967.0,7.0,3.0,0.5346,0.113,0.7979999999999999,0.08900000000000001
654,frank mills,1979.0,49.0,3.0,0.0,0.0,1.0,0.0
655,frank sinatra,1966.0,15.0,1.0,0.9916,0.262,0.7240000000000001,0.013999999999999999
656,frank stallone,1983.0,93.0,1.0,-0.7749,0.027000000000000003,0.894,0.079
657,franke,1981.0,50.0,3.0,0.9967,0.39799999999999996,0.525,0.077
658,frankie j,2004.0,52.0,1.0,0.042700000000000016,0.1685,0.7164999999999999,0.115
659,frankie valli,1973.75,31.25,1.0,0.55625,0.21549999999999997,0.7400000000000001,0.0445
660,freak nasty,1997.0,34.0,1.0,0.9891,0.14400000000000002,0.773,0.084
661,freda payne,1970.5,37.5,2.0,0.98135,0.175,0.7475,0.0775
662,freddie,1965.0,42.0,,,,,
663,freddie hart,1971.0,68.0,1.0,0.9906,0.35,0.65,0.0
664,freddy fender,1975.0,15.0,1.0,0.21659999999999996,0.133,0.7769999999999999,0.09
665,free,1970.0,27.0,3.0,0.9817,0.113,0.846,0.040999999999999995
666,french montana,2017.0,15.0,1.0,-0.6926,0.128,0.731,0.141
667,frida,1983.0,20.0,1.0,0.9765,0.142,0.843,0.016
668,friend,1968.0,49.0,3.0,0.9608,0.215,0.716,0.069
669,frijid pink,1970.0,60.0,3.0,-0.9468,0.067,0.7609999999999999,0.172
670,fuel,2001.0,100.0,1.0,0.9667,0.149,0.726,0.125
671,fun,2012.5,37.75,1.0,0.47040000000000004,0.1,0.7972499999999999,0.10325
672,future,2016.3333333333333,47.0,1.0,-0.7161333333333334,0.08233333333333333,0.641,0.27666666666666667
673,gabrielle,1994.0,75.0,1.0,0.9981,0.26,0.74,0.0
674,gallery,1972.0,14.0,3.0,0.9929,0.188,0.784,0.027999999999999997
675,gary lewis,1965.8,65.0,3.0,0.9523,0.26025,0.6695,0.07050000000000001
676,gary numan,1980.0,12.0,1.0,0.7351,0.078,0.922,0.0
677,gary puckett,1968.2,57.0,3.0,-0.17867999999999998,0.10880000000000001,0.7694,0.12200000000000003
678,gary us bonds,1981.0,58.0,5.0,0.9885,0.14800000000000002,0.805,0.047
679,gary wright,1977.6666666666667,47.333333333333336,1.0,0.9183333333333333,0.25966666666666666,0.7056666666666667,0.034666666666666665
680,gavin degraw,2007.5,75.25,1.0,0.50975,0.15000000000000002,0.78375,0.06625
681,gavin rossdale,2008.0,94.0,1.0,0.9754,0.134,0.8220000000000001,0.044000000000000004
682,geazy,2016.0,19.0,,,,,
683,gene,1968.0,41.0,5.0,0.9640000000000001,0.191,0.708,0.10099999999999999
684,gene chandler,1970.0,68.0,1.0,0.9838,0.27,0.6940000000000001,0.037000000000000005
685,general public,1994.0,95.0,5.0,-0.9708,0.14,0.653,0.207
686,genesis,1987.3,60.1,1.0,0.14611000000000002,0.1045,0.8093000000000001,0.08620000000000001
687,george benson,1979.0,60.5,1.0,0.04597499999999999,0.12175,0.78925,0.089
688,george duke,1981.0,78.0,1.0,0.9947,0.262,0.664,0.075
689,george ezra,2015.0,89.0,1.0,0.9809,0.14,0.7929999999999999,0.068
690,george harrison,1978.25,37.5,1.0,0.710225,0.15075,0.57175,0.0275
691,george mccrae,1974.0,38.0,1.0,0.9001,0.091,0.909,0.0
692,george michael,1989.5,49.083333333333336,1.0,0.6739416666666666,0.19358333333333333,0.7290000000000001,0.07733333333333332
693,george strait,2000.3333333333333,90.33333333333333,1.0,0.9879333333333333,0.162,0.8143333333333334,0.024000000000000004
694,georgia satellites,1987.0,35.0,1.0,-0.9849,0.09300000000000001,0.675,0.23199999999999998
695,georgie fame,1968.0,29.0,1.0,-0.7579,0.126,0.7290000000000001,0.145
696,gerald levert,1998.0,98.0,1.0,0.9924,0.16,0.7609999999999999,0.079
697,gerardo,1991.0,89.0,3.0,0.9129999999999999,0.105,0.813,0.083
698,gerry,1965.0,43.0,3.0,0.8625,0.162,0.728,0.11
699,gerry rafferty,1978.0,26.0,1.0,0.7705,0.105,0.805,0.091
700,ghost town djs,1996.0,88.0,1.0,0.9985,0.22899999999999998,0.752,0.018000000000000002
701,gilbert osullivan,1972.6666666666667,46.666666666666664,1.0,-0.22870000000000001,0.10333333333333335,0.7966666666666667,0.09999999999999999
702,gin blossoms,1994.3333333333333,53.666666666666664,1.0,-0.029600000000000015,0.1095,0.775,0.1155
703,gina g,1997.0,41.0,1.0,0.9932,0.151,0.8170000000000001,0.032
704,gino vannelli,1980.0,54.5,1.0,-0.01090000000000002,0.1185,0.7305,0.15050000000000002
705,ginuwine,2000.142857142857,65.14285714285714,1.0,0.31367142857142855,0.14842857142857144,0.7938571428571428,0.057571428571428565
706,gladys knight,1973.4285714285713,54.42857142857143,2.6666666666666665,0.8866833333333334,0.1506666666666667,0.7948333333333334,0.054333333333333345
707,glass tiger,1986.5,51.5,1.0,-0.06724999999999998,0.11699999999999999,0.657,0.22549999999999998
708,glen campbell,1973.4,56.4,1.0,0.69538,0.1436,0.8082,0.0484
709,glenn frey,1985.0,24.5,1.0,0.24910000000000002,0.041499999999999995,0.9305000000000001,0.028
710,glenn medeiros,1988.5,54.5,1.0,0.9779,0.22399999999999998,0.7035,0.07250000000000001
711,glenn yarbrough,1965.0,53.0,3.0,-0.7741,0.0,0.9259999999999999,0.07400000000000001
712,gloria estefan,1989.5,55.75,1.0,0.38985000000000003,0.16062500000000002,0.7613749999999999,0.077875
713,gloria gaynor,1977.0,38.5,1.0,-0.0045499999999999985,0.084,0.7210000000000001,0.1955
714,gloria loring,1986.0,13.0,3.0,0.9748,0.23800000000000002,0.618,0.14400000000000002
715,gnarls barkley,2006.0,7.0,1.0,-0.3969,0.145,0.69,0.166
716,gnash,2016.0,38.0,1.0,0.9031,0.203,0.597,0.2
717,go west,1991.5,79.5,1.0,0.01419999999999999,0.167,0.764,0.069
718,golden earring,1978.5,41.5,1.0,0.7482,0.1515,0.7885,0.0605
719,goo goo dolls,1999.1666666666667,59.5,1.0,-0.4436833333333334,0.07250000000000001,0.8293333333333334,0.09816666666666668
720,gordon lightfoot,1972.5,32.5,1.0,0.9496,0.184,0.712,0.10400000000000001
721,gorillaz,2005.5,67.0,1.0,0.9968,0.24,0.645,0.115
722,gotye,2012.0,1.0,1.0,0.9824,0.152,0.778,0.07
723,gq,1979.0,87.5,3.0,0.9707,0.2825,0.6435,0.074
724,grand funk,1975.0,61.0,3.0,0.9991,0.37799999999999995,0.479,0.14300000000000002
725,grand funk railroad,1974.0,34.333333333333336,1.0,0.9881666666666667,0.17466666666666666,0.822,0.0033333333333333335
726,great white,1989.0,43.0,1.0,-0.1477,0.069,0.8440000000000001,0.087
727,green day,2006.0,42.5,1.0,-0.541725,0.07725,0.7725,0.15025
728,"green jell""y",1993.0,93.0,1.0,-0.8297,0.055,0.889,0.055999999999999994
729,greg guidry,1982.0,97.0,3.0,-0.8153,0.11,0.736,0.153
730,gregory abbott,1987.0,3.0,1.0,0.9929,0.147,0.8029999999999999,0.049
731,gretchen wilson,2004.0,97.0,1.0,-0.9687,0.156,0.679,0.165
732,groove theory,1995.5,61.5,1.0,0.9979,0.28600000000000003,0.696,0.018000000000000002
733,grover washington jr,1981.0,18.0,1.0,0.8316,0.07,0.8909999999999999,0.039
734,gucci mane,2017.0,88.0,1.0,-0.99,0.0645,0.8125,0.12300000000000001
735,gunit,2004.0,86.0,1.0,-0.2087,0.127,0.7440000000000001,0.129
736,guns n roses,1989.4,50.6,1.0,0.97384,0.19219999999999998,0.7356,0.07239999999999999
737,gwen stefani,2005.8,39.0,1.0,0.33083999999999997,0.17120000000000002,0.7515999999999999,0.0774
738,gym class heroes,2010.5,42.75,1.0,0.5237,0.10249999999999998,0.8482500000000001,0.049
739,haddaway,1993.5,89.5,1.0,0.9997,0.478,0.503,0.019
740,hailee steinfeld,2016.5,88.0,1.0,-0.9858,0.054000000000000006,0.81,0.135
741,hall,1978.857142857143,49.0,3.3333333333333335,0.63125,0.1951666666666667,0.7143333333333333,0.09066666666666667
742,halsey,2017.0,59.0,1.0,0.9924,0.111,0.872,0.017
743,hamilton joe frank,1973.0,43.0,4.0,0.04145000000000004,0.268,0.661,0.071
744,hammer,1992.0,61.0,3.0,0.9990000000000001,0.233,0.748,0.019
745,hanson,1997.5,31.0,2.0,0.08030000000000001,0.0495,0.887,0.064
746,harold faltermeyer,1985.0,61.0,3.0,0.0,0.0,1.0,0.0
747,harold melvin,1976.0,73.0,1.0,-0.9673,0.064,0.777,0.158
748,harry chapin,1973.5,61.5,1.0,0.8452999999999999,0.128,0.8305,0.0415
749,harry nilsson,1971.0,47.666666666666664,1.0,0.7309333333333333,0.102,0.8523333333333333,0.046000000000000006
750,harry styles,2017.0,87.0,1.0,-0.9064,0.081,0.7979999999999999,0.121
751,havana brown,2012.0,90.0,1.0,0.9917,0.147,0.847,0.006
752,heart,1984.875,48.0,1.0,0.7494375000000001,0.187,0.742375,0.070625
753,heatwave,1977.6666666666667,72.33333333333333,1.0,0.39126666666666665,0.156,0.801,0.043000000000000003
754,heavy d,1994.0,76.0,2.3333333333333335,0.9937,0.15533333333333332,0.8156666666666667,0.029
755,helen reddy,1973.857142857143,51.0,1.8571428571428572,0.6382285714285716,0.16557142857142856,0.7377142857142857,0.09685714285714285
756,hellogoodbye,2007.0,81.0,1.0,0.9328,0.179,0.6759999999999999,0.145
757,henry gross,1976.0,47.0,1.0,0.8275,0.14300000000000002,0.762,0.096
758,henry mancini,1969.0,15.0,1.0,0.9117,0.162,0.745,0.09300000000000001
759,herb alpert,1976.0,63.6,1.4,0.39636,0.11700000000000002,0.2584,0.024399999999999998
760,hermans hermits,1965.4285714285713,43.285714285714285,1.6666666666666667,0.8214000000000001,0.1685,0.793,0.0385
761,hifive,1991.3333333333333,39.333333333333336,1.0,0.9985,0.335,0.659,0.006
762,high inergy,1978.0,89.0,5.0,0.995,0.242,0.737,0.021
763,hinder,2006.6666666666667,57.666666666666664,1.0,0.9846,0.16533333333333333,0.7699999999999999,0.06499999999999999
764,honey cone,1971.0,13.0,3.0,0.9854,0.215,0.674,0.111
765,hoobastank,2004.0,6.0,1.0,-0.8358,0.037000000000000005,0.889,0.07400000000000001
766,hootie,1995.5,50.666666666666664,3.0,-0.11945999999999998,0.16140000000000002,0.718,0.12079999999999999
767,horst jankowski,1965.0,47.0,3.0,0.9912,0.242,0.733,0.025
768,hot,1977.0,5.0,3.0,-0.9548,0.081,0.7759999999999999,0.14300000000000002
769,hot butter,1972.0,28.0,3.0,0.0,0.0,1.0,0.0
770,hot chelle rae,2011.0,32.0,1.0,0.9928,0.183,0.723,0.094
771,hot chocolate,1977.5,38.5,1.0,0.9990000000000001,0.36200000000000004,0.588,0.05
772,house of pain,1992.0,24.0,1.0,-0.9423,0.06,0.858,0.083
773,houston,2004.0,52.0,1.0,0.9987,0.243,0.677,0.081
774,howard jones,1985.5,42.5,1.0,-0.011099999999999999,0.13,0.72,0.15
775,howie day,2005.0,45.0,1.0,-0.0387,0.115,0.741,0.14400000000000002
776,hozier,2015.0,14.0,1.0,-0.3384,0.21,0.594,0.195
777,htown,1993.0,14.0,1.0,0.9991,0.228,0.765,0.006999999999999999
778,huey,2007.0,34.0,3.0,-0.9969,0.037000000000000005,0.8220000000000001,0.141
779,huey lewis,1985.4,49.7,2.2,0.61765,0.21470000000000003,0.7159,0.0694
780,hugh masekela,1968.0,18.0,1.0,0.9828,0.085,0.915,0.0
781,hugo montenegro,1968.0,8.0,1.0,0.5922,0.07400000000000001,0.88,0.045
782,hunter hayes,2012.6666666666667,72.0,1.0,0.992,0.19733333333333333,0.747,0.05566666666666666
783,hurricane chris,2007.0,56.0,1.0,0.6872,0.053,0.9059999999999999,0.040999999999999995
784,hurricane smith,1973.0,57.0,1.0,0.9879,0.188,0.805,0.006999999999999999
785,ian matthews,1979.0,73.0,1.0,0.7128,0.09300000000000001,0.841,0.066
786,ian whitcomb,1965.0,57.0,3.0,-0.3818,0.015,0.9520000000000001,0.033
787,ice cube,1993.3333333333333,87.66666666666667,1.0,-0.9781000000000001,0.08833333333333333,0.7193333333333335,0.19233333333333336
788,icehouse,1988.0,77.0,1.0,0.9497,0.102,0.8690000000000001,0.03
789,icona pop,2013.0,28.0,1.0,-0.9992,0.032,0.5670000000000001,0.401
790,idina menzel,2014.0,21.0,1.0,0.3506,0.11199999999999999,0.787,0.10099999999999999
791,iggy azalea,2014.0,15.0,1.0,0.99675,0.20350000000000001,0.7395,0.057
792,ike,1970.5,67.0,3.0,0.9527,0.153,0.7945,0.0525
793,ilovemakonnen,2015.0,82.0,3.0,-0.8618,0.055,0.863,0.081
794,ilovememphis,2015.0,83.0,1.0,-0.9208,0.09300000000000001,0.779,0.128
795,imagine dragons,2014.125,42.875,1.0,0.14978750000000002,0.08424999999999999,0.8280000000000002,0.08787500000000001
796,immature,1994.5,66.5,1.0,-0.05280000000000007,0.0635,0.8135,0.12299999999999998
797,incubus,2001.0,21.0,1.0,-0.7869,0.022000000000000002,0.9109999999999999,0.067
798,information society,1988.0,52.0,1.0,0.9529,0.19699999999999998,0.728,0.076
799,ini kamoze,1994.5,54.5,1.0,-0.9987,0.14400000000000002,0.519,0.337
800,inner circle,1993.0,73.0,2.0,-0.4164,0.060000000000000005,0.7695000000000001,0.17049999999999998
801,inoj,1998.0,76.0,1.0,0.028549999999999964,0.14650000000000002,0.8114999999999999,0.042
802,instant funk,1979.0,90.0,3.0,0.9422,0.129,0.871,0.0
803,inxs,1988.1666666666667,59.0,1.0,-0.02316666666666667,0.07283333333333335,0.7843333333333332,0.143
804,irene cara,1982.3333333333333,46.0,1.0,0.5066333333333333,0.09966666666666668,0.8446666666666666,0.055999999999999994
805,isaac hayes,1975.5,76.0,3.0,0.04870000000000002,0.0645,0.845,0.0905
806,iyaz,2009.5,54.0,1.0,0.9944,0.153,0.8,0.047
807,j balvin,2017.0,50.0,1.0,0.9447,0.12,0.828,0.052000000000000005
808,j cole,2012.5,55.5,1.0,0.9056500000000001,0.1305,0.7655000000000001,0.10400000000000001
809,j holiday,2007.5,68.0,1.0,0.9613,0.14800000000000002,0.8045,0.048
810,ja rule,2002.2857142857142,51.42857142857143,1.0,-0.14232857142857142,0.13085714285714287,0.7374285714285714,0.13157142857142856
811,jack jones,1965.0,96.0,3.0,0.9218,0.18899999999999997,0.6459999999999999,0.165
812,jack wagner,1985.0,42.0,1.0,0.3787,0.07400000000000001,0.8370000000000001,0.08900000000000001
813,jackie deshannon,1967.0,54.5,1.0,0.9919,0.248,0.7285,0.024
814,jackie wilson,1967.0,53.0,1.0,0.9977,0.284,0.693,0.023
815,jackson browne,1978.75,82.25,1.0,0.74935,0.11399999999999999,0.82975,0.055999999999999994
816,jadakiss,2004.0,62.0,1.0,-0.8662,0.083,0.825,0.092
817,jade,1993.25,67.0,1.0,0.989325,0.1485,0.8322499999999999,0.019250000000000003
818,jagged edge,2001.2,45.8,1.0,0.59728,0.17639999999999997,0.7296,0.0938
819,jaheim,2002.5,85.0,3.0,0.99275,0.16599999999999998,0.772,0.062
820,jake owen,2012.5,85.0,1.0,0.9921,0.187,0.798,0.0155
821,james,1966.0,46.0,1.0,0.9906,0.21,0.775,0.015
822,james arthur,2017.0,11.0,1.0,0.9924,0.156,0.812,0.032
823,james bay,2016.0,44.0,1.0,-0.7969,0.04,0.887,0.073
824,james blunt,2006.0,4.0,1.0,0.997,0.33,0.67,0.0
825,james brown,1970.7142857142858,70.0,1.0,0.7017428571428572,0.16085714285714284,0.7647142857142858,0.07428571428571429
826,james ingram,1987.0,68.0,2.0,0.8388,0.14200000000000002,0.7785,0.079
827,james newton howard,2015.0,78.0,1.0,-0.9661,0.06,0.7879999999999999,0.152
828,james taylor,1973.25,49.25,1.5,0.660825,0.20174999999999998,0.73375,0.0645
829,jamie foxx,2007.5,38.0,1.0,-0.00040000000000001146,0.098,0.801,0.10049999999999999
830,jamie walters,1995.0,52.0,1.0,0.8349,0.129,0.7879999999999999,0.083
831,jan hammer,1985.0,27.0,3.0,0.0,0.0,1.0,0.0
832,jane child,1990.0,29.0,1.0,0.9966,0.304,0.539,0.157
833,janet,2000.0,15.666666666666666,3.0,0.9983333333333334,0.23933333333333331,0.6943333333333332,0.066
834,janet jackson,1991.608695652174,37.91304347826087,1.0,0.5357913043478261,0.1912608695652174,0.7127391304347827,0.09582608695652174
835,janis ian,1971.0,52.0,1.0,0.20625,0.129,0.7935,0.077
836,janis joplin,1971.0,11.0,1.0,0.9945,0.166,0.807,0.027000000000000003
837,jann arden,1996.0,22.0,1.0,0.9728,0.14300000000000002,0.79,0.067
838,jason aldean,2011.5,72.5,1.0,0.6937000000000001,0.12833333333333333,0.832,0.03966666666666667
839,"jason der""ulo",2010.0,30.333333333333332,1.0,0.9792333333333333,0.12833333333333333,0.8133333333333334,0.05833333333333333
840,jason derulo,2013.375,49.5,1.0,-0.158675,0.090625,0.8295,0.08
841,jason mraz,2008.0,27.75,1.0,0.9744250000000001,0.23125,0.723,0.04575
842,jay,1967.0,33.666666666666664,3.0,0.24533333333333332,0.13366666666666666,0.7163333333333334,0.15033333333333335
843,jay ferguson,1978.0,50.0,1.0,0.9787,0.18,0.7979999999999999,0.021
844,jay sean,2009.6666666666667,38.0,1.0,0.9765333333333334,0.13466666666666668,0.8009999999999998,0.06466666666666666
845,jay z,2013.0,22.0,3.0,-0.4179,0.14400000000000002,0.713,0.14300000000000002
846,jayz,2004.6,53.06666666666667,1.0,0.2316,0.10542857142857143,0.7953571428571429,0.09914285714285716
847,jd souther,1980.0,57.0,1.0,-0.9464,0.087,0.738,0.175
848,jean knight,1971.0,17.0,1.0,0.9891,0.187,0.736,0.077
849,jeannie c riley,1968.0,11.0,1.0,0.9467,0.081,0.902,0.017
850,jefferson airplane,1967.0,57.0,1.0,0.12035000000000001,0.223,0.73,0.047
851,jefferson starship,1977.0,75.0,1.0,0.9985999999999999,0.3225,0.6575,0.02
852,jennifer lopez,2002.5454545454545,38.09090909090909,1.0,0.4531818181818181,0.13618181818181818,0.7938181818181818,0.07009090909090909
853,jennifer paige,1998.0,21.0,1.0,0.9783,0.14400000000000002,0.804,0.052000000000000005
854,jennifer warnes,1977.0,34.0,1.0,0.9509,0.113,0.843,0.044000000000000004
855,jeremih,2012.5,39.0,1.0,0.951525,0.12375,0.8227500000000001,0.0535
856,jeremy jordan,1993.0,68.0,1.0,0.9984,0.223,0.763,0.015
857,jermaine dupri,1998.0,92.0,1.0,0.5588,0.091,0.812,0.09699999999999999
858,jermaine jackson,1979.3333333333333,54.666666666666664,3.0,0.97505,0.183,0.7515000000000001,0.0655
859,jermaine stewart,1986.0,60.0,5.0,0.9923,0.21899999999999997,0.74,0.040999999999999995
860,jerrod niemann,2010.0,100.0,1.0,0.9998,0.494,0.41,0.096
861,jerry butler,1969.25,80.25,1.0,0.34385,0.139,0.786,0.07525
862,jerry reed,1971.0,51.0,1.0,0.93845,0.10300000000000001,0.855,0.042
863,jesse mccartney,2007.3333333333333,63.0,1.0,0.07516666666666665,0.09200000000000001,0.7806666666666665,0.12733333333333333
864,jesse powell,1999.0,59.0,1.0,0.9846,0.087,0.9079999999999999,0.005
865,jessi colter,1975.0,40.0,1.0,0.7575,0.126,0.799,0.07400000000000001
866,jessica andrews,2001.0,82.0,1.0,0.9772,0.142,0.7909999999999999,0.067
867,jessica simpson,2001.6666666666667,56.333333333333336,1.0,0.9945,0.20066666666666666,0.7426666666666666,0.05633333333333334
868,jessie j,2011.5,69.5,1.0,0.9661500000000001,0.14600000000000002,0.7855,0.068
869,jessie j ariana grande,2014.5,53.5,3.0,0.9796,0.142,0.7809999999999999,0.077
870,jesus jones,1991.0,51.0,1.0,0.95865,0.14950000000000002,0.8225,0.027999999999999997
871,jet,2004.0,76.0,1.0,0.9937,0.196,0.804,0.0
872,jethro tull,1975.0,89.0,1.0,0.9972,0.294,0.605,0.10099999999999999
873,jewel,1999.1666666666667,54.666666666666664,1.0,0.56895,0.16824999999999998,0.7404999999999999,0.09124999999999998
874,jewel akens,1965.0,13.0,3.0,0.9643,0.098,0.902,0.0
875,jibbs,2006.0,65.0,1.0,0.9434,0.083,0.8540000000000001,0.062
876,jidenna,2015.0,72.0,1.0,0.9788,0.14,0.7809999999999999,0.078
877,jim croce,1973.25,44.75,1.0,0.453225,0.13325,0.78775,0.0785
878,jim jones,2008.0,63.0,1.0,0.014749999999999985,0.08850000000000001,0.834,0.0775
879,jim stafford,1974.0,66.33333333333333,1.6666666666666667,0.43906666666666655,0.106,0.823,0.07066666666666667
880,jimmy buffett,1977.0,14.0,1.0,-0.9844,0.073,0.718,0.209
881,jimmy castor bunch,1972.0,80.0,5.0,-0.9629,0.037000000000000005,0.868,0.095
882,jimmy cliff,1994.0,66.0,1.0,0.9993,0.574,0.38,0.045
883,jimmy eat world,2002.0,14.0,1.0,0.973,0.10400000000000001,0.883,0.013000000000000001
884,jimmy ray,1998.0,65.0,3.0,0.9229,0.08900000000000001,0.8740000000000001,0.037000000000000005
885,jimmy ruffin,1966.0,14.0,1.0,0.9673,0.203,0.665,0.132
886,jive bunny,1990.0,97.0,3.0,-0.9499,0.075,0.805,0.12
887,jkwon,2004.0,11.0,1.0,-0.9994,0.062,0.685,0.253
888,jo dee messina,1999.5,83.5,1.0,0.9218,0.085,0.868,0.047
889,joan baez,1971.0,20.0,1.0,0.9102,0.08900000000000001,0.858,0.054000000000000006
890,joan jett,1984.0,55.333333333333336,1.0,0.3239,0.19466666666666665,0.7216666666666667,0.08366666666666667
891,joan osborne,1996.0,30.0,1.0,0.9987,0.401,0.5870000000000001,0.012
892,jodeci,1993.5,40.75,1.6666666666666667,0.48213333333333336,0.14633333333333334,0.762,0.09233333333333334
893,jody watley,1988.5,39.5,1.0,0.7798,0.28950000000000004,0.6439999999999999,0.0665
894,joe,1998.5,39.0,1.0,-0.0006749999999999812,0.1425,0.663,0.1945
895,joe cocker,1976.0,57.333333333333336,1.0,-0.21986666666666665,0.1623333333333333,0.7806666666666667,0.056999999999999995
896,joe jackson,1983.0,90.5,1.0,0.2944,0.0585,0.8734999999999999,0.068
897,joe public,1992.0,30.0,3.0,0.3577,0.064,0.893,0.042
898,joe simon,1972.0,77.75,3.0,0.9958,0.25075,0.665,0.08425
899,joe south,1969.5,88.0,1.0,-0.9137500000000001,0.0935,0.777,0.1295
900,joe tex,1971.3333333333333,59.0,2.3333333333333335,0.3242,0.10633333333333334,0.8116666666666666,0.082
901,joe walsh,1979.0,93.0,1.0,0.9525,0.15749999999999997,0.7915000000000001,0.051
902,joey lawrence,1993.0,92.0,5.0,-0.9896,0.126,0.68,0.193
903,joey mcintyre,1999.0,92.0,1.0,0.9878,0.165,0.789,0.046
904,joey scarbury,1981.0,11.0,3.0,0.9840000000000001,0.13699999999999998,0.863,0.0
905,john cafferty,1984.0,94.0,3.0,0.6566,0.149,0.763,0.08800000000000001
906,john cougar,1981.6666666666667,26.0,3.0,0.9733333333333333,0.17733333333333334,0.7846666666666667,0.03733333333333333
907,john cougar mellencamp,1985.8,80.4,3.0,0.56638,0.1526,0.7661999999999999,0.08120000000000001
908,john denver,1973.6666666666667,27.833333333333332,1.0,0.3670333333333333,0.18499999999999997,0.7523333333333334,0.06266666666666666
909,john fred,1968.0,25.0,3.0,0.2732,0.111,0.795,0.09300000000000001
910,john legend,2009.3333333333333,60.666666666666664,1.0,0.9658666666666668,0.149,0.7806666666666667,0.07033333333333334
911,john lennon,1979.4,45.2,1.0,0.78634,0.22820000000000001,0.6874,0.0844
912,john mayer,2005.1666666666667,61.166666666666664,1.0,0.2629666666666667,0.10733333333333334,0.8391666666666667,0.0535
913,john mellencamp,1995.0,43.0,1.0,0.64935,0.069,0.895,0.036000000000000004
914,john michael montgomery,2004.0,99.0,1.0,0.9968,0.212,0.737,0.051
915,john parr,1985.0,18.0,1.0,-0.8381,0.045,0.8859999999999999,0.069
916,john paul young,1978.0,46.0,1.0,0.9961,0.213,0.772,0.015
917,john schneider,1981.0,82.0,5.0,0.5451,0.14400000000000002,0.741,0.114
918,john sebastian,1976.0,58.0,1.0,0.9989,0.35700000000000004,0.613,0.03
919,john stewart,1979.0,51.0,3.0,0.8176,0.027999999999999997,0.972,0.0
920,john travolta,1977.3333333333333,52.333333333333336,2.0,0.7278,0.122,0.865,0.013000000000000001
921,john waite,1984.0,11.0,1.0,0.9735,0.22899999999999998,0.672,0.099
922,johnnie taylor,1974.5,30.5,1.0,0.005649999999999988,0.123,0.754,0.123
923,johnny bristol,1974.0,61.0,1.0,0.9989,0.27899999999999997,0.6890000000000001,0.032
924,johnny cash,1969.0,36.0,1.0,-0.9864,0.10400000000000001,0.754,0.142
