main_artist,avg_year,avg_rank,avg_comp_score,avg_pos_score,avg_neu_score,avg_neg_score,sp_id,sp_name,followers_count,popularity,genres
andy grammer,2015.0,25.0,0.9984,0.245,0.679,0.075,46CH1Gp8l8QVly8bpG9JFG,Anita Baker,6408,38,"['classic funk rock', 'disco', 'funk', 'jazz christmas', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'soul christmas', 'urban contemporary']"
andy kim,1971.5,28.5,0.9932,0.284,0.6305,0.0855,3Dd6jD1AApgtNoU6SJWR7P,Anita Ward,295222,58,['disco']
andy williams,1971.0,72.0,0.9785,0.176,0.796,0.028,4lPDIYPFDs5gpcToUczJDs,Ann Wilson,25394,46,[]
angie martinez,2002.0,69.0,0.9879,0.099,0.842,0.059,6xfqnpe2HnLVUaYXs2F8YS,Anna Kendrick,2343,38,[]
animotion,1985.0,56.0,-0.9831,0.097,0.722,0.181,7d7q5Y1p2QWS4QRAhTQR5E,Anne Murray,148861,70,"['adult standards', 'bubblegum pop', 'canadian country', 'canadian pop', 'christmas', 'country christmas', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'nashville sound', 'soft rock']"
anita baker,1987.5,50.0,0.9978,0.3175,0.612,0.0705,5MspMQqdVbdwP6ax3GXqum,Annie Lennox,93910,54,"['dance pop', 'folk', 'folk christmas', 'lilith', 'mellow gold', 'new romantic', 'new wave pop', 'pop christmas', 'pop rock', 'singer-songwriter', 'soft rock']"
anita ward,1979.0,9.0,0.9582,0.074,0.92,0.007,454VBUMshEg0sxzoWKTYbT,Another Bad Creation,311945,64,"['boy band', 'new jack swing']"
ann wilson,1989.0,98.0,-0.9777,0.083,0.72,0.197,6v0kvTi9pOI2ZFrWGQhdsc,Apollo 100,15870,31,[]
anna kendrick,2013.0,21.0,0.0516,0.074,0.804,0.123,6kBjAFKyd0he7LiA5GQ3Gz,Aqua,550,25,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'pop christmas']"
anne murray,1976.0,62.625,0.4921625,0.154875,0.77975,0.065375,2HMuzFmTtwL4ur1zJNCU7f,Arcadia,149572,62,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
annie lennox,1995.0,78.0,0.8736,0.159,0.687,0.154,1kupwLFpHALpmhp5qol8xH,Archie Bell & The Drells,10764,33,"['chicago soul', 'disco', 'memphis soul', 'motown', 'northern soul', 'soul', 'soul blues', 'southern soul']"
another bad creation,1991.0,54.0,0.9896,0.137,0.836,0.027,7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,8714,41,"['adult standards', 'christmas', 'classic funk rock', 'funk', 'jazz blues', 'memphis soul', 'soul', 'soul blues', 'soul christmas', 'southern soul', 'vocal jazz']"
apollo 100,1972.0,71.0,0.0,0.0,0.0,0.0,46VosWAvtZsBl7rvxufsWG,Argent,1153044,72,"['art rock', 'blues-rock', 'british blues', 'canterbury scene', 'classic rock', 'progressive rock', 'psychedelic rock', 'southern rock', 'symphonic rock']"
aqua,1997.0,94.0,0.9984,0.249,0.737,0.013,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,11770,35,"['dance pop', 'pop', 'pop christmas', 'post-teen pop']"
arcadia,1986.0,86.0,-0.8452,0.159,0.679,0.162,0B6QEFtRnneEzb4iqjI0Nw,Arlo Guthrie,12993807,86,"['country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'singer-songwriter', 'traditional folk']"
archie bell,1968.0,10.0,0.9885,0.12,0.875,0.005,5Va9LuEmaZxnbk1gMnjMD7,Arrested Development,45938,46,"['hip hop', 'rap']"
aretha franklin,1974.53333333,61.4,0.7631,0.1685,0.779,0.0528571428571,10TSIJnyUcowWhpjj59gHB,Arthur Conley,63743,52,"['chicago soul', 'memphis soul', 'motown', 'northern soul', 'soul', 'soul blues', 'southern soul']"
argent,1972.0,50.0,-0.8658,0.0,0.894,0.106,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,10179,46,"['east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
ariana grande,2015.11111111,45.2222222222,-0.0646333333333,0.149333333333,0.763333333333,0.0872222222222,5rkVyNGXEgeUqKkB5ccK83,Ashanti,3388437,88,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop christmas', 'pop rap', 'r&b', 'rap', 'soul christmas', 'southern hip hop', 'urban contemporary']"
arlo guthrie,1972.0,45.0,0.533,0.054,0.903,0.043,1wgY8huggK60P5nvYrwcYT,Asher Roth,1006550,73,"['pop rap', 'rap', 'underground pop rap']"
arrested development,1992.33333333,46.0,-0.1365,0.124,0.755333333333,0.120666666667,4cHdzQMvESi5fSYStocJQT,Annaleigh Ashford,141396,56,"['broadway', 'hollywood', 'show tunes']"
arthur conley,1967.0,17.0,0.9931,0.3,0.683,0.017,4hqDqHtBlgxXpLXVYf7c8L,Ashlee Simpson,599,51,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
asap rocky,2013.0,41.0,-0.9983,0.157,0.583,0.259,1bdytLV3FPjyhfrb6BhMej,Asia,235910,52,"['album rock', 'art rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']"
ashanti,2002.4,47.2,0.58938,0.1404,0.7862,0.0734,0WgyCbru4tXnMsbTmX4mFw,Atlanta Rhythm Section,132499,55,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']"
asher roth,2009.0,73.0,0.9977,0.209,0.717,0.074,2YdVmtVBpIrv0N6WiBzSqm,Atlantic Starr,50430,50,"['classic funk rock', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
ashford,1985.0,80.0,0.9985,0.282,0.69,0.028,2ziB7fzrXBoh1HUPS6sVFn,Audioslave,147332,52,"['alternative metal', 'alternative rock', 'hard rock', 'modern rock', 'nu metal', 'permanent wave', 'post-grunge', 'rap metal', 'rap rock', 'rock']"
ashlee simpson,2004.0,39.0,0.9922,0.192,0.747,0.061,0AunegKKH2ys98aLxq8G1A,Avant,1300671,72,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'pop christmas', 'pop rap', 'r&b', 'soul christmas', 'southern hip hop', 'urban contemporary']"
asia,1982.5,69.0,0.3394,0.1435,0.8225,0.034,3tx8fyu3c4OBP5nejYtUOb,Average White Band,446858,59,"['chicago soul', 'classic funk rock', 'deep funk', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'post-disco', 'quiet storm', 'soul', 'soul blues', 'southern soul']"
atlanta rhythm section,1977.5,44.5,0.96885,0.277,0.6935,0.0295,1vCWHaC5f2uS3yhpwWbIA6,Avicii,97951,57,"['big room', 'edm', 'electro house', 'pop', 'tropical house']"
atlantic starr,1988.33333333,17.6666666667,0.968933333333,0.237333333333,0.706666666667,0.056,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,7520377,83,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'pop christmas', 'post-teen pop']"
audioslave,2003.0,96.0,-0.8934,0.139,0.686,0.174,4njdEjTnLfcGImKZu1iSrz,AWOLNATION,2463337,77,"['alternative rock', 'la indie', 'modern rock', 'stomp pop']"
avant,2002.0,63.5,0.9973,0.2495,0.713,0.0375,27mFvqQj8KpjmdKIqcw1mG,Ayo & Teo,1029266,70,['dwn trap']
average white band,1975.0,45.0,0.4557,0.066,0.8785,0.0555,7HqrSDuI9lHuH1CDismTFg,AZ,388631,70,"['alternative hip hop', 'dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'rap', 'southern hip hop']"
avicii,2013.66666667,33.6666666667,0.954866666667,0.162,0.797666666667,0.0403333333333,4UGMQyNcbGHYg5CDMKkSw3,Az Yet,87949,56,"['new jack swing', 'r&b', 'urban contemporary']"
avril lavigne,2005.0,51.125,0.440075,0.13025,0.753625,0.11625,51d3rUlLuMh7EW09aMe7yj,B2K,67577,42,"['boy band', 'dance pop', 'hip pop', 'pop christmas', 'pop rap', 'r&b', 'soul christmas', 'southern hip hop', 'urban contemporary']"
awolnation,2013.0,25.0,-0.9321,0.082,0.704,0.214,25fqWEebq6PoiGQIHIrdtv,Baauer,196120,58,"['bass trap', 'brostep', 'electro house', 'electronic trap', 'moombahton', 'vapor twitch']"
ayo teo,2017.0,61.0,0.9949,0.159,0.809,0.032,12PSlydMSjEHzSCj9X5qv7,Baby Bash,114968,64,"['chicano rap', 'crunk', 'dance pop', 'dirty south rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']"
az,1995.0,84.0,0.9956,0.148,0.81,0.043,15Y1yUEchPPl4w20CLvFyb,Baby Boy Da Prince,247551,66,"['crunk', 'dirty south rap', 'pop rap', 'southern hip hop']"
az yet,1996.66666667,47.3333333333,0.979033333333,0.242333333333,0.728666666667,0.0286666666667,3aVoqlJOYx31lH1gibGDt3,Babyface,5494,42,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop christmas', 'quiet storm', 'r&b', 'soul christmas', 'urban contemporary']"
b2k,2002.5,56.0,0.9916,0.099,0.8635,0.0375,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,413643,63,"['boy band', 'dance pop', 'europop', 'pop', 'pop christmas']"
baauer,2013.0,4.0,-0.6705,0.0,0.915,0.085,5AEG63ajney2BoDXi0Vb84,Bad Company,1263282,77,"['album rock', 'blues-rock', 'british blues', 'classic funk rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']"
baby bash,2005.4,68.0,0.99194,0.134,0.8132,0.0528,5fhMbh4PVSLSODF2fhWwqt,Bad English,285692,63,"['album rock', 'glam metal', 'hard rock', 'rock']"
baby boy da prince,2007.0,53.0,0.9478,0.084,0.837,0.079,77IURH5NC56Jn09QHi76is,Bad Meets Evil,53442,49,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']"
babyface,1993.0,65.0,0.47075,0.155166666667,0.765,0.0801666666667,4pJCawaKSZ40EnxN0YEYw3,Badfinger,472132,62,"['album rock', 'art rock', 'british blues', 'bubblegum pop', 'classic rock', 'folk rock', 'jangle pop', 'mellow gold', 'power pop', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
bachmanturner overdrive,1974.5,80.5,nan,nan,nan,nan,6czfQ8MjHVmvJKA4LAnviG,Baltimora,64834,55,['italian disco']
backstreet boys,1999.42857143,32.8571428571,0.711085714286,0.152285714286,0.791142857143,0.0565714285714,3sc7iUG1Wwpwx7bHeZolgx,Bananarama,18568,49,"['dance pop', 'dance rock', 'disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'pop christmas', 'soft rock', 'soul christmas', 'synthpop']"
bad company,1977.0,60.5,0.99775,0.443,0.557,0.0,2UocIcNiHj5n4tj1CnBzRq,Barbara Lewis,128857,60,"['brill building pop', 'chicago soul', 'motown', 'northern soul']"
bad english,1989.5,51.0,0.9886,0.189,0.749,0.062,5PmZd7YOaUgQwhOja44fmZ,Barbara Mason,16211,44,"['chicago soul', 'funk', 'motown', 'quiet storm']"
bad meets evil,2011.0,34.0,-0.9879,0.107,0.752,0.142,7jmTilWYlKOuavFfmQAcu6,Barbra Streisand,26504,44,"['adult standards', 'cabaret', 'christmas', 'mellow gold', 'operatic pop', 'soft rock']"
badfinger,1971.0,43.5,0.2484,0.134,0.7705,0.0955,0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,284347,65,"['alternative rock', 'canadian indie', 'canadian pop', 'comic', 'neo mellow', 'pop christmas', 'pop rock', 'post-grunge']"
baltimora,1986.0,73.0,0.9815,0.139,0.832,0.029,3alW3LYQS8K29z8C8NSLIX,Barry Manilow,219219,63,"['adult standards', 'bubblegum pop', 'christmas', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock']"
bananarama,1985.66666667,54.6666666667,0.0144666666667,0.149666666667,0.660666666667,0.189333333333,6xdkfNRMtBzeu7t4wyum2X,Barry McGuire,229913,63,"['bubblegum pop', 'folk christmas', 'folk rock']"
barbara lewis,1965.0,38.0,-0.7579,0.044,0.863,0.092,3rfgbfpPSfXY40lzRK7Syt,Barry White,7057,41,"['adult standards', 'classic funk rock', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
barbara mason,1965.0,27.0,0.9996,0.584,0.416,0.0,7EQ0qTo7fWT7DPxmxtSYEc,Bastille,466111,66,"['metropopolis', 'modern rock', 'pop']"
barbra streisand,1980.9,41.4,0.5952,0.1812,0.7495,0.0693,3r9TXuXfOUxXjgYgAR0fP8,Bay City Rollers,2513030,78,"['boy band', 'bubblegum pop']"
barenaked ladies,1998.0,51.0,0.624,0.135,0.724,0.142,43PzkN8EmJgYzmQGfHpZbh,Brick Bazuka,35058,46,['russian hip hop']
barry manilow,1977.45454545,60.2727272727,0.905836363636,0.151636363636,0.793545454545,0.0548181818182,5xLSa7l4IV1gsQfhAMvl0U,B.B. King,540,31,"['blues', 'blues-rock', 'chicago blues', 'classic rock', 'electric blues', 'jazz blues', 'jazz christmas', 'memphis blues', 'memphis soul', 'modern blues', 'soul', 'soul blues', 'texas blues', 'traditional blues']"
barry mcguire,1965.0,29.0,-0.9851,0.133,0.655,0.212,7y1GT7SdgGiFLWoktv2TSw,BBMak,1089441,66,"['boy band', 'europop']"
barry white,1974.0,45.3333333333,0.980766666667,0.204333333333,0.746333333333,0.0493333333333,03r4iKL2g2442PT9n2UKsx,Beastie Boys,19673,42,"['alternative rock', 'east coast hip hop', 'hip hop', 'old school hip hop', 'rap', 'rock']"
bastille,2014.0,12.0,0.9938,0.17,0.791,0.039,3vbKDsSS70ZX9D2OcvbZmS,Beck,908213,71,"['alternative rock', 'anti-folk', 'folk christmas', 'indie christmas', 'indie rock', 'modern rock', 'permanent wave', 'rock']"
bay city rollers,1976.33333333,77.3333333333,0.898166666667,0.126666666667,0.846333333333,0.0266666666667,4obzFoKoKRHIphyHzJ35G3,Becky G,734902,71,"['dance pop', 'pop', 'post-teen pop']"
bazuka,1975.0,51.0,0.0,0.0,1.0,0.0,1LZEQNv7sE11VDY3SdxQeN,Bee Gees,1903791,83,"['adult standards', 'disco', 'mellow gold', 'soft rock', 'soul christmas']"
bb king,1970.0,98.0,0.9939,0.354,0.603,0.044,4L3GTE04bW5N7azA9QPhjA,Beenie Man,875052,75,"['dancehall', 'soca']"
bbmak,2000.0,33.0,0.2378,0.126,0.782,0.092,7xkAwz0bQTGDSbkofyQt3U,Belinda Carlisle,165467,61,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'soft rock', 'synthpop']"
beastie boys,1987.0,98.0,-0.99,0.056,0.693,0.251,2zFZiWQJFFshzojycnXoTL,Bell Biv DeVoe,138326,63,"['boy band', 'funk', 'hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']"
beck,1994.0,50.0,-0.9855,0.077,0.767,0.157,3plJVWt88EqjvtuB4ZDRV3,Ben E. King,262686,57,"['adult standards', 'brill building pop', 'chicago soul', 'christmas', 'jazz blues', 'jazz christmas', 'memphis soul', 'motown', 'quiet storm', 'rock-and-roll', 'rockabilly', 'soul', 'soul blues', 'soul christmas', 'southern soul']"
becky g,2014.0,69.0,0.9921,0.141,0.835,0.024,6ZalUpnU8HaHSjROM92Txw,Benny Mardones,162656,67,['soft rock']
bee gees,1976.41666667,30.0,0.315741666667,0.16975,0.6895,0.140583333333,2aS6jYh7ysTL1ZUsHneNgM,Berlin,3799,39,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
beenie man,2004.0,85.0,0.9525,0.195,0.669,0.136,2s6JabvZdqVQhfOsaxCSFX,Bert Kaempfert,85929,62,"['adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge']"
belinda carlisle,1987.33333333,33.3333333333,-0.3242,0.184,0.647,0.168666666667,4qzZ6bMrjK27yHGVjs4Pvq,Bertie Higgins,19561,47,['soft rock']
bell biv devoe,1990.0,7.5,0.9702,0.13,0.79,0.0795,13y0kncDD4J9wxCyfKr10W,Bette Midler,3109,36,"['adult standards', 'cabaret', 'mellow gold', 'show tunes']"
ben e king,1987.0,67.0,0.9758,0.168,0.791,0.041,4UuoJfJ9UybJft7a8E6UHX,Better Than Ezra,145741,57,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge']"
benny mardones,1980.0,69.0,-0.2942,0.148,0.702,0.149,0PDqlUGugF5Jt6DZyATvfz,Betty Wright,104233,54,"['chicago soul', 'funk', 'memphis soul', 'motown', 'neo soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']"
berlin,1986.0,27.0,-0.4939,0.06,0.846,0.094,3vEVgsh6o19GprjHAZMgFo,Beverly Bremers,65142,54,[]
bert kaempfert,1965.0,32.0,0.9735,0.228,0.719,0.053,6vWDO969PvNqNYHIOW5v0m,Beyoncé,100,12,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
bertie higgins,1982.0,17.0,0.9605,0.171,0.755,0.074,4J69yWrKwWJgjv3DKTZcGo,Big Brother & The Holding Company,12240104,89,"['blues-rock', 'classic rock', 'folk rock', 'psychedelic rock']"
bette midler,1981.2,36.0,0.90908,0.1516,0.8008,0.0478,0Jeckitay8SbvKwqAzWuYH,Big Mountain,59406,57,[]
better than ezra,1995.0,85.0,0.9983,0.372,0.59,0.038,2Xu7q46Hf02xOoEIm4E1Qs,Big Pun,30497,57,"['dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop']"
betty wright,1972.0,49.0,0.9961,0.298,0.643,0.058,0c173mlxpT3dSFRgMO8XPh,Big Sean,263963,63,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
beverly bremers,1972.0,86.0,0.8123,0.124,0.812,0.064,4jWGfUCFeTu5e0wprRhHXR,Big Tymers,3721440,88,"['crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
beyonce,2008.45,46.95,0.809175,0.15365,0.78075,0.0655,4JeqRr8Upw5uxLEu6jgIRm,Bill Cosby,134201,52,"['comedy', 'comic']"
big brother,1968.0,96.0,0.9951,0.193,0.775,0.033,1XE70WwxhnrXNAJYQQ9ygx,Bill Medley,18108,37,[]
big mountain,1994.0,21.0,0.9856,0.242,0.718,0.04,1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,10282,60,"['chicago soul', 'classic funk rock', 'disco', 'funk', 'jazz blues', 'memphis soul', 'motown', 'quiet storm', 'soul', 'soul blues', 'southern soul']"
big pun,1998.0,85.0,-0.9935,0.103,0.736,0.161,2ZqXK2gIDbfE7aOvkNObPW,Billie Myers,423405,70,[]
big sean,2014.0,65.4,-0.19968,0.146,0.6628,0.1914,1By9QBFnjZAoI83BZppHlt,Billy Currington,5261,38,"['contemporary country', 'country', 'country road', 'modern country rock']"
big tymers,2002.0,50.0,0.9978,0.139,0.84,0.02,7lzordPuZEXxwt9aoVZYmG,Billy Idol,814524,73,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'heavy christmas', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']"
bill conti deetta little,1977.0,21.0,nan,nan,nan,nan,4WFTfNjxQYskBioYk39r9n,Billy Joe Royal,373513,65,"['brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'swamp pop']"
bill cosby,1967.0,92.0,nan,nan,nan,nan,6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,8124,33,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
bill medley,1987.0,27.0,0.975,0.132,0.791,0.077,5IDs1CK15HegSAhGEbSYXo,Billy Ocean,976191,77,"['classic funk rock', 'dance rock', 'disco', 'europop', 'mellow gold', 'motown', 'new romantic', 'new wave', 'new wave pop', 'quiet storm', 'soft rock']"
bill withers,1971.66666667,36.0,0.3771,0.128333333333,0.789,0.0823333333333,187xgSpsFH8mMbAcoCW0zE,Billy Paul,182976,63,"['chicago soul', 'classic funk rock', 'disco', 'memphis soul', 'motown', 'quiet storm', 'soul', 'soul blues', 'southern soul']"
billie myers,1998.0,46.0,0.9882,0.151,0.808,0.041,0IecGJbdBeYSOVtSPRehh5,Billy Preston,61608,54,"['classic funk rock', 'funk', 'memphis soul', 'soul', 'southern soul']"
billy currington,2009.0,93.0,0.9804,0.206,0.661,0.134,60rpJ9SgigSd16DOAG7GSa,Billy Ray Cyrus,18102,50,"['contemporary country', 'country', 'country christmas', 'country road']"
billy idol,1986.0,43.8,0.86972,0.2952,0.6496,0.055,3Fz2GbraVXhcpXnoi2Oe1r,Billy Squier,53569,57,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heavy christmas', 'mellow gold', 'rock', 'soft rock', 'southern rock']"
billy joe royal,1965.0,52.0,0.994,0.187,0.774,0.039,6nNkKMkPl1qBCEW3Al9eVV,Billy Swan,155120,57,['swamp pop']
billy joel,1984.0,46.6666666667,0.296775,0.110583333333,0.797083333333,0.0925,1QQBo7mfkehMjDfz1tj5Pq,Billy Vera & The Beaters,5574,42,[]
billy ocean,1985.66666667,32.1666666667,0.996316666667,0.289666666667,0.666333333333,0.0438333333333,22282KfMxDo2PMjnBc82I4,Biz Markie,1554,31,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']"
billy paul,1973.0,15.0,-0.3031,0.103,0.789,0.109,0uUNzXylqsZdmFDwdxaP1V,B.J. Thomas,84827,54,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'country christmas', 'folk', 'folk rock', 'lounge', 'mellow gold', 'soft rock']"
billy preston,1974.75,22.0,0.183733333333,0.135,0.788,0.0766666666667,6tsRo8ErXzpHk3tQeH6GBW,Black Box,42562,53,"['acid house', 'eurodance', 'europop', 'hip house', 'vocal house']"
billy ray cyrus,1992.0,15.0,-0.9613,0.037,0.866,0.097,2cFrymmkijnjDg9SS92EPM,Blackbear,28757,50,['pop']
billy squier,1982.5,87.5,0.97645,0.1185,0.858,0.0235,2P3cjUru4H3fhSXXNxE9kA,Blackstreet,1197362,84,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']"
billy swan,1975.0,43.0,0.9969,0.321,0.65,0.029,1UTPBmNbXNTittyMJrNkvw,Blake Shelton,246502,68,"['contemporary country', 'country', 'country christmas', 'country road', 'modern country rock', 'pop christmas']"
billy vera,1987.0,20.0,-0.9779,0.048,0.769,0.183,0OLVptinKCohT8CL3TFY9s,Blaque Keyz,2962711,76,[]
biz markie,1990.0,94.0,-0.8379,0.077,0.829,0.095,4W4gYpQ2AQq7US2HZS13Qw,Blessid Union Of Souls,5794,50,"['neo mellow', 'pop rock', 'post-grunge']"
bj thomas,1971.16666667,56.3333333333,0.230366666667,0.133166666667,0.690666666667,0.176166666667,6FBDaR13swtiWwGhX1WQsP,blink-182,18302,45,"['heavy christmas', 'modern rock', 'pop punk', 'punk', 'punk christmas']"
black box,1990.5,84.5,0.8525,0.1535,0.715,0.132,4tpUmLEVLCGFr93o8hFFIB,Blondie,3595298,80,"['album rock', 'art rock', 'candy pop', 'classic rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock']"
blackbear,2017.0,98.0,0.4741,0.129,0.756,0.115,24GaH9tRBgZjlvOhpFuKi2,"Blood, Sweat & Tears",400473,68,"['album rock', 'art rock', 'blues-rock', 'brill building pop', 'british blues', 'bubblegum pop', 'classic funk rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'singer-songwriter', 'soft rock', 'southern rock', 'symphonic rock']"
blackstreet,1996.75,50.5,0.808075,0.15175,0.78075,0.0675,7z1zaOeWiHpl4SD2N9ZBgk,Bloodstone,100132,49,"['chicago soul', 'classic funk rock', 'funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']"
blake shelton,2009.8,75.4,0.9835,0.1396,0.819,0.0412,6vytZ677lz4LzCrUDcDokM,Blu Cantrell,44075,40,"['hip pop', 'r&b', 'urban contemporary']"
blaque,1999.5,40.0,0.9857,0.1595,0.819,0.0215,4PI5IHRvANLL76O5gRmGKL,Blue Cheer,59937,58,"['blues-rock', 'british blues', 'classic garage rock', 'classic rock', 'freakbeat', 'hard rock', 'protopunk', 'psychedelic blues-rock', 'psychedelic rock']"
blessid union of souls,1995.0,27.0,0.9963,0.245,0.703,0.052,7tLLSEaHMMJPbsYAz8MkEw,Blue Magic,19398,34,"['chicago soul', 'classic funk rock', 'disco', 'funk', 'memphis soul', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']"
blink 182,2000.0,40.0,0.9578,0.104,0.884,0.012,1TJbmc7jTpw78GKCiMpvDh,Blue October,50091,43,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']"
blondie,1980.25,12.75,0.659025,0.16,0.76775,0.072,0UpuH5U4nZ3UGGUJi0Zfbp,Blue Swede,165278,60,[]
blood sweat,1969.0,36.0,0.05745,0.191,0.723,0.086,3qP1yR7s0FAKMjEw99p6wE,Blues Image,30626,62,['southern rock']
bloodstone,1973.0,39.0,0.9968,0.254,0.688,0.058,7peASGSN6FkIFQ3XjLfBtB,The Blues Magoos,3322,35,"['classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']"
blu cantrell,2001.0,11.0,0.9744,0.108,0.823,0.068,3pHeBYl1yujXcZqqfF1UyQ,Blues Traveler,5885,28,"['alternative rock', 'jam band', 'pop christmas', 'pop rock', 'post-grunge', 'rock', 'southern rock']"
blue cheer,1968.0,56.0,0.9786,0.171,0.793,0.035,6hpEpmvfhm26T0Mc8x65ox,Bo Donaldson & The Heywoods,152283,58,[]
blue magic,1974.0,19.0,-0.9909,0.048,0.78,0.173,5ndkK3dpZLKtBklKjxNQwT,B.o.B,302,22,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
blue october,2006.0,82.0,-0.976,0.123,0.706,0.171,74ASZWbe4lXaubB36ztrGX,Bob Dylan,1284202,77,"['album rock', 'classic rock', 'folk', 'folk christmas', 'folk rock', 'folk-pop', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']"
blue ridge rangers,1973.0,86.0,0.9349,0.115,0.823,0.061,5W6gs1V54kOPUgBxBLkY1z,Bob Lind,2227263,76,[]
blue swede,1974.0,20.0,0.9943,0.272,0.702,0.027,485uL27bPomh29R4JmQehQ,Bob Seger,1177,26,"['album rock', 'classic rock', 'folk christmas', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock']"
blues image,1970.0,32.0,0.9877,0.17,0.783,0.047,485uL27bPomh29R4JmQehQ,Bob Seger,313126,68,"['album rock', 'classic rock', 'folk christmas', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock']"
blues magoos,1967.0,65.0,0.5551,0.061,0.898,0.041,0reZZVbAPxgX1Rqj6XbWj3,Bob Welch,313126,68,"['bubblegum pop', 'soft rock', 'southern rock']"
blues traveler,1995.5,37.0,0.00145,0.1245,0.7555,0.12,3JVqOROaMTUZ2wUFwkfr1A,Bobbi Martin,16028,38,[]
