id,artistid,artist,title,compound_score
86712,7300,Renay Diane,Navy Blue,0.4404
86714,7301,Rendezvous,Fuer Immer Und Ewig,-0.8834
86715,7302,Rene Carol,Es Bl&amp;uuml;ht Eine Wei&amp;szlig;e Lilie,-0.636
86718,7303,Renee And Renato,Just One Mor Kiss,0.9963
86720,7304,Rentals,Brilliant Boy,-0.9977
86729,7305,Rentnerband,Alles Klar,-0.6939
86730,7306,Reo Speedwagon,157 Riverside Avenue,0.8017
86782,7307,Replacements,Bastards of Young,-0.9898
86785,7309,Republica,Bitch,0.9729
86804,7310,Repulsion,Black Breath,-0.9851
86834,7312,Res,700 Mile Situation,0.162
86843,7313,Residents,Bach Is Dead,-0.3182
86886,7315,Resorte,Opina O Muere,-0.7906
86887,7316,Restless Heart,As Far As I Can Tell,0.9366
86891,7317,Resurrection,Disembodied,-0.984
86901,7318,Return To Zero,Change For Change,0.851
86909,7319,Rev Mercury,Carwash Hair,-0.9555
86910,7320,Revenge,7 Reasons,0.7876
86911,7322,Revolver,Dentro De Ti,-0.8953
86914,7323,Rex,I Wish,0.9501
86916,7324,Rex Gildo,Akropolis Adieu,-0.9372
86940,7325,Reynolds Debbie,Aba Daba Honeymoon,0.9966
86944,7327,Reza,Keajaiban,-0.5106
86951,7328,Rhapsody,Beyond The Gates Of Infinity,0.9731
86970,7329,Rhatigan,Keeping Us Together,0.6681
86974,7330,Rheno-merovingia (trad.),Farbenstrophe,-0.7243
86975,7331,Rheostatics,California Dreamline,0.9159
86977,7332,Rhett Adkins,More Than Everything,0.9237
86978,7333,Rhett Akins,Old Dirt Road,0.8591
86979,7334,Rhino Bucket,Bar Time,0.863
87007,7335,Rhoca-gil,Jul -tass,0.34
87008,7336,Rhodes Happy,Ally Ally Oxenfree,0.9022
87077,7337,Rhp,Wenn Es Nicht Hart Ist,-0.992
87078,7338,Rialto,Broken Barbie Doll,-0.6369
87093,7339,Riblja Corba,Alo,-0.6767
87225,7341,Ricchi E Poveri,Ciao Italy,0.1531
87232,7342,Rice Chris,Clumsy,0.7276
87240,7343,Rice Tim,One Jump Ahead (reprise),-0.4767
87241,7344,Rich Charlie,A Very Special Love Song,0.9842
87246,7345,Rich Mullin,Awesome God,0.9963
87247,7346,Richard Cliff,All That Matters,0.9954
87254,7347,Richard Marx,Almost Everything,-0.6361
87306,7348,Richard Marx And Donna Lewis,Anastasia,0.836
87307,7349,Richard Obrien Und Andere,The Time Warp ( Aus Der Rocky Horror Picture Show),-0.5389
87308,7350,Richard Rodgers,Edelweiss,0.7184
87309,7351,Richard Sanderson,Reality,0.9887
87310,7352,Richey Kim,Don't Let Me Down Easy,0.8082
87313,7353,Richie Lionel,Easy,0.9862
87318,7354,Richie Sambora,All That Really Matters,0.8404
87320,7356,Rick Astley,Cry For Help,0.991
87326,7357,Rick Dees,Disco Duck,0.3956
87327,7358,Rick Slick,Children's Story,-0.9748
87328,7359,Rick Springfield,1000 Years,0.959
87380,7360,Rickie Lee Jones,Stewart's Coat,0.979
87381,7361,Ricky,Schmerz In Mir,-0.9666
87382,7362,Ricky Martin,A Medio Vivir,-0.9628
87486,7363,Ricky Martin And Madonna,Be Careful,-0.8942
87488,7364,Ricky Martin And Meja,Private Emotion,-0.7845
87489,7365,Ricky Nelson,"Hello Mary Lou, Goodbye Heart",0.8289
87491,7366,Ricky Shane,A Chi - Wozu,-0.8316
87508,7367,Ricky Wilde,Chequered Love,0.8519
87510,7368,Rico Lanza,Mama Dolores,-0.5994
87511,7369,Rico Lanza And Karell Gott,Sag Ja Zu Mir,-0.6939
87512,7370,Ricochet,Blink Of An Eye,0.8402
87518,7372,Ride,All I Can See,-0.2075
87554,7373,Ridgeley Andrew,Flame,0.9132
87557,7374,Ridgway Stan,A Mission In Life,-0.5883
87585,7375,Ridin Shotgun,Who's Ridin' Shotgun?,-0.8053
87586,7376,Rif,Radja,-0.2732
87587,7377,Riger,Baum,-0.8316
87590,7379,Right Said Fred,Deeply Dippy,0.8934
87600,7380,Righteous Brothers,See That Girl,-0.6152
87603,7381,Righteous Pigs,Boundaries Unknown,0.717
87623,7382,Rigor Mortis,Condemned To Hell,-0.9895
87631,7383,Rimes Leann,How Do I Live,0.2718
87636,7384,Ringo Starr,A Dose Of Rock 'n' Roll,0.9216
87643,7385,Ringsgwandl Georg,6 In Der Fr&#252;h,-0.9864
87673,7386,Rio,Carol Quiere Un Viaje A Londres,-0.6369
87676,7388,Rio Reiser,Blinder Passagier,-0.9653
87683,7389,Ri-rez,I Don't Know,0.8019
87684,7390,Rise Against,Amber Changing,-0.743
87695,7391,Risqu&#233;e,Let Me Be (your Only One),0.9913
87696,7392,Rita Paul,So Ist Es Im Leben,-0.636
87697,7393,Rita Pavone,Mein Jack,-0.9218
87699,7394,Ritchie Family,Life Is Music,0.8934
87700,7395,Ritchie Valens,Donna,0.9796
87703,7397,Ritter And Seeger strasser,Riviera,-0.9891
87704,7398,Ritz,Hold On My Heart,0.835
87705,7399,Rivera Ariel,Getting To Know Each Other,0.952
87706,7400,Rivera Jerry,Cuenta Conmigo,0.296
87708,7401,Rivermaya,214,0.9209
87722,7402,Rivers Bob,Beat-up Old Jet Liner,0.872
87732,7403,Rivers Bob Comedy Corp,We Wish You Werent Living With Us,0.9232
87733,7404,Rivers Johnny,Menphis,0.9628
87739,7406,Rmb,Break The Silence,0.5106
87741,7407,Roachford,Cuddly Toy,0.9551
87754,7408,Rob De Nijs,Roman,-0.9946
87755,7409,Rob Zombie,(Go To) California,0.8442
87810,7410,Robbie Nevil,Back On Holiday,-0.8101
87815,7411,Robbie Williams,Ain't That a Kick in The Head,0.9906
87934,7412,Robbins Marty,El Paso,-0.526
87936,7413,Robert Gilbert,Am Sonntag Will Mein S&amp;uuml;&amp;szlig;er Mit Mir Segeln Geh'n,-0.9921
87938,7414,Robert Howard And Kim Mazelle,Wait,0.8695
87939,7415,Robert Jung,Santa Maria,-0.9485
87940,7416,Robert Lynn,Lt's Do Holidays,0.9709
87941,7417,Robert Miles,One &amp; One,0.8481
87943,7418,Robert Palmer,Addicted to Love,0.9965
88005,7419,Robert Tepper,No Easy Way Out,-0.1606
88006,7420,Roberta Flack,Killing Me Softly With His Song,-0.6597
88007,7421,Roberto Blanco,Auf Liebe Gibt Es Keine Garantie,-0.9229
88017,7422,Roberts Chris,Du Kannst Nicht Immer 17 Sein,-0.9485
88018,7423,Robin Beck,Tears In The Rain,0.9485
88020,7424,Robin Gibb,Another Lonely Night In New York,-0.8481
88028,7425,Robin Leo,Easy Living,0.9942
88029,7426,Robin Trower,Alethea,-0.8478
88035,7427,Robinson Brian,House Of Dispair,0.9744
88037,7428,Robinson Dutch,Slave To Your Love,0.9847
88038,7429,Robinson Smokey,Being With You,-0.9855
88042,7430,Robinson Smokey And The Miracles,You Really Got A Hold On Me,0.9676
88043,7431,Robinson Tom,Listen To The Radio,-0.34
88044,7432,Robison Carson,Life Gets Teejus' Don't It (10 Verses),-0.9598
88045,7433,Robyn,Bumpy Ride,0.9565
88055,7435,Rocco Granata,Buona Notte,-0.8316
88056,7436,Rock Chris,Champagne,0.9977
88057,7438,Rockapella,Amazing World,0.9668
88066,7439,Rockell,In A Dream,0.9488
88067,7440,Rockell And Collage,Can't We Try,0.7212
88069,7441,Rocket Summer,Cross My Heart,0.992
88071,7442,Rockformation Diskokugel,Anne Clark Vs. Morissey,-0.9939
88078,7443,Rockin Rockcats,Farmer Bop,0.6124
88081,7444,Rockmelons,Ain't No Sunshine,-0.7453
88084,7445,Rockwell,Cuts Like A Knife,-0.1779
88087,7446,Rocky Burnette,Tired Of Toein' The Line,0.0018
88088,7447,Rocky Horror Picture Show,Science Fiction/double Feature,-0.784
88091,7448,Rod Mckuehn,Amor Amor Amor,0.986
88092,7449,Rod Steward,Another Heartache,0.8369
88110,7450,Rod Stewart,All for Love,0.9843
88163,7451,Rodgau Monotones,Die Hesse Komme!,-0.9624
88164,7452,"Rodgers, Jimmie",Waiting For A Train,0.6597
88166,7453,Rodolfo E Et,A Dan&#231;a Do Et,-0.6004
88168,7454,Rodriguez,Sugarman,-0.8126
88169,7455,Rodriguez Amalia,Lisboa Antiga,0.9731
88170,7456,Rodriguez Silvio,Boga Boga,-0.4215
88189,7457,Roe Tommy,Stir It Up &amp; Serve It,0.8932
88190,7458,Roedelheim Hartreim Projekt,Keine Ist,-0.9875
88192,7460,Roger,I Want To Be Your Man,-0.4767
88193,7461,Roger Chapman,How How How (mad Love),0.9657
88194,7462,Roger Daltrey,Hearts Of Fire,0.8988
88195,7463,Roger Miller,"Engine, Engine Number Nine",0.9698
88197,7464,Roger Walters,5.01 Am (the Pros And Cons Of Hitch Hiking),-0.5191
88198,7465,Roger Whittaker,Alderney,-0.8172
88221,7466,Rogers Sally,Beggars To God,0.9136
88226,7467,Rogers Stan,Barretts Privateers,-0.8185
88248,7468,Roland Kaiser,"Alles, Was Du Willst",-0.9485
88278,7470,Rolf Und Seine Freunde,Ich Mag,-0.8466
88283,7471,Rolf Zuckowski,An Meinem Fahrrad Ist Alles Dran,-0.886
88289,7472,Rolf Zuckowski And Seine Freunde,"Wie Sch&amp;ouml;n, Da&amp;szlig; Du Geboren Bist",-0.6641
88290,7473,Rolling Stones,(i Can't Get No) Satisfaction,0.9853
88445,7474,Rollins Band,Ghostrider,-0.9738
88447,7475,Romanoff Marcell,Show Me The Way To Your Heart,0.9726
88448,7476,Romanovsky And Phillips,(i Can Have) Attitude,0.8999
88480,7477,Romantic Balcony,Michael Learns To Rock,0.9257
88481,7478,Romantics,Open Up Your Door,0.9898
88484,7479,Rome,I Belong To You (everytime I See Your Face),0.9829
88485,7480,Romeo,Coming Home,0.9355
88487,7481,Romeo And Julian,Du Und Ich - Es Ist Liebe,-0.8126
88489,7482,Romero Jomay,Evergreen,0.9928
88491,7483,Ronan Keating,Addicted,0.9108
88540,7484,Ronettes,Be My Baby,0.9652
88542,7485,Ronni Griffith,Desire,0.9686
88543,7486,Ronni Milsap,Stranger In My House,0.6124
88544,7487,Ronny,Adios My Love,-0.9287
88547,7488,Ronstadt Linda,Do What You Gotta Do,0.9545
88571,7490,Rooftop Singers,Walk Right In,-0.6597
88572,7491,Rookie,The Band Plays On,0.7351
88577,7492,Root,Corabeu,0.9813
88591,7493,Roots,Adrenaline!,-0.9919
88623,7494,Rory Block,God's Gift To Women,0.9914
88625,7496,Rosa Parks,Outkast,-0.8765
88626,7497,Rosa Robi,Delirios,-0.296
88628,7498,Rosana,Si T&#250; No Est&#225;s,-0.992
88629,7499,Rosanna Rocci,Theresa,0.4141
88630,7500,Rose Laurens,Africa,0.7269
88632,7501,Rose Royce,Carwash,0.9462
88633,7502,Rosenstolz,Der Moment,-0.9864
88646,7503,Rosenstrom Bjorn,Egon,0.3818
88661,7504,Rosetta Stone,Friends And Executioners,-0.2726
88672,7505,Rosie Lee,All The Way,0.9027
88673,7506,Ross Diana,Blame It On The Sun,-0.8741
88690,7507,Rossi Vasco,Blasco Rossi,-0.8309
88701,7508,Rossington-collins Band,Dont Misunderstand Me,0.9575
88702,7509,Rossomahaar,...of Shadowy Exaltation (when Night Blackens With Storm),-0.8746
88710,7510,Rostok Vampires,Afraid,0.3108
88729,7511,Rosy And Andress,I Believe In You,0.9843
88730,7512,Rotation,Ra - Ta - Ta,-0.6124
88731,7513,Rothberg Patti,Inside,-0.9442
88733,7514,Rothenburg And Rasch,Ihr Herz War Nicht Aus Gold,-0.9938
88734,7515,Rothy,Havoc,-0.9641
88735,7516,Rotten Tomatoes,Elmentel,0.34
88737,7517,Rotting Christ,A Dead Poem,-0.9769
88796,7518,Roula,Lick It,0.7942
88797,7519,Rounder Girls,All To You,0.5661
88798,7520,Rowland Sam,Godly Man,0.4404
88799,7521,Rowwen Heze,Allemoal Vur Os,-0.9485
88831,7522,Roxette,(do You Get) Excited?,-0.5661
88987,7523,Roxy Music,2hb,-0.6121
89041,7524,Roy Black,Bleib Bei Mir,-0.9823
89059,7525,Roy Black And Anita,Sch&amp;ouml;n Ist Es Auf Der Welt Zu Sein,-0.9776
89060,7526,Roy Black Und Anita,Sch&amp;ouml;n Ist Es Auf Der Welt Zu Sein,-0.9828
89061,7527,Roy Budd,Soldier Blue,0.9852
89062,7528,Roy Orbison,16 Candles,0.9951
89115,7529,Roy Orbison And Joe Melson,Only The Lonely,-0.9583
89116,7530,Royal Crown Revue,Hey Pachucco!,-0.9001
89120,7531,Royal Guardsmen,Snoopy Vs The Red Baron,-0.9529
89122,7532,Royal Hunt,1348,-0.7506
89165,7533,Rozalla,Are You Ready To Fly,0.9735
89166,7534,Rpm,A Cruz E A Espada,0.25
89170,7535,Rubenstein John,With You,0.9559
89171,7536,Rubettes,Baby I Know,0.8367
89182,7537,Rucki Zucki Palmen Combo,Suedseetraeume,-0.5994
89184,7539,Rudi Carell,Goethe War Gut,-0.9931
89191,7542,Rudi Schuricke,Im Hafen Der Sehnsucht,-0.6486
89195,7543,Rudolf Prack,Meine Heimat,-0.9184
89196,7544,Rudolf Rock And Die Schocker,Sag' Laura,-0.9136
89197,7545,Ruf And Werner And De Groof,Bembasu-waltz,-0.9508
89198,7546,Ruff Michael,Any Less Than This,0.8047
89219,7547,Ruffin David,My Whole World Ended,0.3915
89220,7548,Ruffin Jimmy,What Becomes Of The Brokenhearted?,0.973
89221,7549,Rufio,Above Me,0.9323
89234,7550,Rufus And Chaka Khan,Ain't Nobody,0.7085
89235,7551,Rufus Wainwright,California,-0.9274
89240,7552,Ruiz Frankie,Ironia,-0.4515
89241,7553,Rumble Militia,Bang 'til Death,-0.826
89247,7555,Run D.m.c.,Down With The King,0.4859
89249,7556,Run Dmc,Ahhh,0.817
89265,7557,Rundgren Todd,&quot;believe In Me&quot;,-0.6734
89311,7558,Run-dmc,It's Like That,0.9834
89313,7559,Runga Bic,All Fall Down,0.9194
89329,7560,Running Wild,Adrian Sos,-0.9911
89435,7561,Runrig,Abhainn An T - Sluaigh,-0.9042
89474,7562,Rupert Holmes,Escape (the Pina Colada Song).,0.9816
89475,7563,Rush,2112,0.998
89527,7564,Rush Cherry,All Alone,-0.4767
89529,7565,Rush John,How Can You Live With Yourself,0.865
89530,7566,Rush Merrilee,Angel Of The Morning,-0.6456
89531,7567,Russel Calvin,Keepin'the Demon Down,-0.5994
89533,7568,Russell Bobby,Honey,0.9241
89534,7569,Russell Brenda,Piano In The Dark,-0.5423
89535,7570,Russo Renato,Cathedral Song,0.6249
89538,7571,Rustic Overtones,About A Kid,-0.9139
89562,7572,Rusty,California,-0.5994
89576,7573,Rutherford Mike,Making A Big Mistake,0.9401
89580,7574,Ruuska Pekka,Haudattu Syd&#228;n,-0.6808
89605,7575,Ry Cooder,The Way We Make a Broken Heart,-0.9652
89606,7576,Ryan,Forever And Ever,0.9565
89608,7577,Ryan Adams,Harder Now That It's Over,0.7579
89611,7578,Ryan Barry,Eloise,0.9954
89612,7579,Ryan Lynn,Cold,0.9909
89614,7580,Ryan Matthew,Certainly Never,-0.6966
89624,7581,Rydell Bobby,I'll Never Dance Again,0.9533
89629,7582,Ryder Mitch,Devil With The Blue Dress,0.8783
89630,7583,Rykers,As The Laughter Dies,0.9831
89632,7584,Rza bobby Digital,Love Jones,0.9986
89633,7585,S Club 7,Boy Like You,0.9982
89672,7586,S&#225;nchez-pedre&#241;o Salvador,Teorema De Fermat,-0.5423
89673,7587,S&#233;guin Richard,Les Bouts De Papier,-0.5423
89674,7588,S.o.a.p,This Is How We Party,0.5758
89675,7589,S.o.d.,Aren't You Hungry?,-0.6035
89691,7590,S.o.s,Alles Gute,-0.9761
89703,7591,S.o.s.,Borrowed Love,0.989
89709,7593,Sabado Domingo,Manos Arriba,0.8834
89710,7594,Sabbat,A Cautionary Tale,-0.2578
89729,7595,Sabelle,Clouds,-0.5261
89731,7596,Sabrina Sedlur,Glaubst Du Mir,-0.9887
89732,7597,Sabrina Setlur,Du Liebst Mich Nicht,-0.9948
89739,7599,Saccharine Trust,A Human Certainty,0.18
89746,7600,Sachs Jayne,On The Edge,0.1007
89748,7601,Sacramentum,Beyond All Horizons,-0.8555
89756,7602,Sacred Reich,31 Flavors,0.6266
89764,7603,Sacred Steel,Battle Angel,-0.9201
89774,7604,Sacrifice,A Storm In The Silence,-0.8271
89810,7605,Sacrificed,Invocation Of The Horned One,-0.8679
89813,7606,Sacrilege,A Violation Of Something Sacred,-0.9619
89823,7608,Sadat X,Hang 'em High,0.9917
89824,7609,Sade,All About Our Love,0.8979
89865,7610,Sadist,&quot;fools&quot; And Dolts,0.9201
89880,7611,Sadness,Act I - Ames De Marbre,0.1531
89895,7612,Sadus,Aggression,-0.9543
89933,7613,Safety Dance,Safety Dance,0.4215
89939,7616,Saga,(goodbye) Once Upon A Time,0.4939
90032,7617,Sagisu Shiro,Angel Attack,-0.7049
90061,7620,Sailor,A Glass Of Champagne,0.9081
90070,7621,Sailor Moon,Call My Name (and I'll Be There),-0.6197
90081,7622,Saint Etienne,4.35 In The Morning,0.7182
90087,7623,Saint Seiya,Pegasus Fantasy,0.34
90088,7624,Saint Vitus,Angry Man,0.7707
90096,7625,Sainte Marie Buffy,Universal Soldier,-0.9258
90097,7626,Saison Ella Mae,If The Feeling Is Gone,0.6119
90098,7627,Sakamoto Kyu,Ue O Muite Aruko (sukiyaki),-0.9081
90100,7629,Sakkarin,Hang On Sloopy,0.7766
90101,7630,Salad,A Man With A Box,0.7906
90135,7631,Saleet Norman,Let's Stop Before We Fall In Love,0.6216
90136,7632,Salem,Above The Ground,-0.5267
90147,7633,Salemi Silvia,A Casa Di Luca,0.2023
90148,7634,Saliva,After Me,0.9995
90162,7635,Sally Oldfield,Mandala,0.5994
90164,7636,Salonga Lea,A Whole New World,0.9325
90171,7637,Salt N Pepa,Gitty Up,0.9537
90178,7639,Salvage,Hot Pants,0.9753
90179,7640,Salvatore Adamo,Ein Kleines Gl&amp;uuml;ck,-0.8926
90182,7641,Salvo,Sogno Romantico,-0.296
90183,7642,Sam And Chris,Drug Lovin' Wife,0.7319
90187,7643,Sam And Dave,Signed,0.4504
90188,7644,Sam Brown,Stop,0.7064
90189,7645,Sam Cooke,Wonderful World,0.9898
90191,7647,Sam The Sham And The Pharaohs,Little Red Riding Hood,0.7568
90192,7648,Samael,A Man In Your Head,-0.8398
90241,7649,Samantha Fox,Do Ya Do Ya,0.9877
90248,7650,Sambora Richie,Church Of Desire (sambora),-0.9729
90257,7651,Samhain,All Hell,-0.9982
90274,7652,Samiam,Capsized,-0.1779
90278,7653,Sammie,I Like It,0.9989
90279,7654,Sammy,Ocean,0.2263
90280,7655,Sammy Davis Jnr.,Mr. Bojangles,0.5719
90281,7656,Sammy Kershaw,Love of My Life,0.986
90284,7657,Samples,Weight Of The World,0.9019
90285,7658,Sampson P M And Double Key,We Love To Love,0.9981
90287,7659,Samson En Gert,Koud,0.25
90291,7660,San Francisco,Scott Mckenzie,0.6908
90292,7661,Sanchez,Let's Take Love One Day At A Time,0.9939
90293,7662,Sanctuary,Future Tense,-0.9877
90296,7663,Sandifer Phillip,Apprehended By Love,0.9468
90306,7664,Sandler Adam,Assistant Principal's Big Day,0.7579
90355,7665,Sandra,Around My Heart,-0.7865
90394,7666,Sandra And Andreas,Mama Mia,-0.913
90395,7667,Sandy And Junior,Inesquec&#237;vel,-0.3164
90396,7668,Sandy And Papo,Pegalo,-0.296
90397,7669,Sandy Denny,Tomorrow is a Long Time,0.9552
90398,7670,Sandy Marton,Camel By Camel,0.0258
90400,7671,Sandy Van Ry,Jetzt Bin Ich Frei F&amp;uuml;r Dich,-0.9136
90403,7673,Sanguis Et Cinis,Der Bewahrer (des Siegels),-0.1779
90405,7674,Sanq,Broad Lick Nick,0.9283
90406,7675,Sanson Veronique,Alia Souza,0.2359
90416,7676,Santabarbara,Charly,-0.6908
90417,7677,Santana,(da Le) Taleo,-0.5267
90499,7678,Santana Feat. Lauryn Hill And Cee-lo,Do You Like The Way,0.9623
90500,7679,Santana Feat. Rob Thomas,Smooth,0.7965
90501,7680,Santana Feat. Wyclef And Jerry Wonder,Maria Maria,0.875
90502,7681,"Santana, Feat. Rob Thomas",Smooth,-0.5867
90503,7682,Santara&#241;a,La Presion,-0.7783
90505,7683,Santos E Pecadores,Quando Se Perde Algu&#233;m,0.9186
90506,7684,Santos Lulu,Adivinha O Qu&#234;,0.7717
90516,7685,Sanz Alejandro,Corazon Partio,-0.93
90517,7686,Saouml;llner Hans,Der Deitsche Tourist,-0.9583
90520,7687,Saphir,I Am Alive,0.955
90521,7688,Sara,Daf&amp;uuml;r Lieb Ich Dich,-0.8225
90532,7689,Sara @ Tic Tac Two,Nie Wieder,-0.5994
90533,7690,Sara @tictactwo,Nie Wieder,-0.7059
90534,7691,Sara Evans,I Could Not Ask for More,0.979
90537,7692,Saragossa Band,Agadou,0.8126
90545,7693,Sarah Brightman,A Question of Honour,-0.6935
90596,7694,Sarah Brightman And Andrea Borcelli,Time To Say Goodbye (con Te Partiro),-0.7783
90597,7695,Sarah Brightman And Hot Gossip,I Lost My Heart To A Starship Trooper,-0.9254
90598,7696,Sarah Connor,Bounce,-0.7906
90616,7697,Sarah Mc Lachlan,Building A Mystery,-0.4767
90617,7698,Sarah Mclachlan,40,-0.743
90681,7699,Saratoga,Junto A Ti,-0.296
90682,7700,Sarcastic,(beautiful?) Gray World,0.7184
90688,7701,Sarcofago,Alcoholic Coma,-0.7505
90700,7702,Sardou Michel,Lenine,0.7003
90703,7703,Sarina Paris,I Love You,0.6369
90713,7704,Sarstedt Peter,Where Do You Go To My Lovely,0.9647
90714,7705,Sascha,I'm Still Waitin',0.9647
90715,7706,Sascha Distel,Bonjour Barbara,-0.5994
90716,7707,Sash,Encore Une Fois,-0.4359
90717,7708,Sash!,Colour The World,-0.9894
90723,7709,Sasha,Don't Say Good-bye,0.7895
90737,7710,Satan,Trial By Fire,-0.8416
90738,7711,Satanic Surfers,Armless Skater,0.4475
90771,7713,Satchmo,A Kiss To Build A Dream On,0.9485
90772,7714,Satellite Soul,Equal To The Fall,0.9825
90773,7715,Saturns Flea Collar,Aches And Pains,-0.8745
90789,7716,Saturnus,Astral Dawn,0.7502
90796,7717,Satyricon,A Moment Of Clarity,0.5591
90818,7718,Saucer,Among The Colors,-0.34
90826,7720,Sauuml;dtirola Spitzbaum,Meine Berge,-0.9136
90827,7721,Savage Garden,A Thousand Words,-0.62
90868,7722,Savage Progress,My Soul Unwraps Tonight,-0.4588
90869,7723,Savage Rose,Early Morning Blues,0.6908
90871,7724,Savatage,A Little Too Far,-0.4939
90907,7725,Save Ferris,Come On Eileen,-0.3818
90918,7726,Saves The Day,1:19,0.8586
90974,7727,Saviour Machine,A Prophecy,0.6705
91010,7728,Savoy Brown,Stranger Blues,0.5574
91011,7729,Savuka,Are You Ready?,0.9764
91019,7730,Sawyer Brown,Talkin' 'bout You,0.9703
91021,7731,Saxon,747 (strangers In The Night),-0.959
91076,7732,Sayer Leo,An Englishman In The Usa,-0.7506
91122,7733,Sbelley Pete,Never Again,0.9896
91123,7734,Scabs,Better Off Without Me,0.9652
91143,7735,Scaggs Boz,Look What You've Done To Me,0.9489
91145,7736,Scanner,Across The Universe,-0.4344
91163,7737,Scaramouche,Owe To You,0.9626
91164,7738,Scarborough Fair,Simon &amp; Garfunkel,0.987
91165,7739,Scarbury Joey,Believe It Or Not,0.6641
91166,7740,Scarface,2 Real,-0.9908
91177,7741,Scarlet,(this Would Be My) Fantasy,-0.5423
91194,7742,Scatman John,Hey You! (u-turn),0.9778
91199,7743,Scatterbrain,Big Fun,0.9888
91216,7744,Scene 23,All This Love,0.9988
91235,7745,Schaouml;n Blond,R&amp;uuml;diger,-0.9624
91236,7746,Schauorchester Ungelenk,Wir Sind Nicht Ganz Normal,-0.97
91237,7747,Schauuml;rzenjandauml;ger,Sierra Madre,-0.9508
91238,7748,Scheer,Babysize,-0.9681
91251,7749,Scheitan,Autumn Departure,-0.0772
91259,7750,Schiller,Liebesschmerz,-0.5994
91261,7751,Schilling Peter,(let's Play) U S A,0.9758
91270,7752,Schmit Tim,Don't Give Up,0.6249
91272,7753,Schneider Helge,Bonbon Aus Wurst,-0.9961
91278,7754,Schnell Fenster,Lamplight,0.9528
91290,7755,Schobert And Black,Limerick Viii,-0.9624
91291,7756,Schocking Blue,Never Marry A Railroad Man,0.6396
91292,7757,Schoene Gerhard,Highlife In The City,-0.9804
91294,7758,Schon Neal,Blackened Bacon,0.5667
91303,7760,Schottisches Weihnachtslied,Auld Lang Syne,-0.9508
91304,7761,Schraouml;ders,Augen Zu Und Durch,-0.836
91314,7762,Schroeders,Das Schoenste Maedchen Vom Westerwald,-0.9911
91317,7764,Schubert,Ave Maria,0.8002
91318,7765,Schuch Steve,On The Loose,0.9595
91319,7766,Schuricke And Winkler,Ich Sende Mein Herz Auf Die Reise,-0.8439
91320,7767,Schuur Diane,By Design,0.9922
91322,7768,Schuurman Katja,Wereldmeid,-0.9382
91323,7769,Schwabach And Kauuml;ck,K&amp;uuml;&amp;szlig;t Dich Ein M&amp;auml;dchen Aus Flandern,-0.7777
91324,7770,Schwabach And Loges,Ach,-0.855
91325,7771,Schwabach And Olias,Zigeunertango,-0.9718
91326,7772,Schwartz Sherwood,Gilligan's Island,0.7699
91327,7773,Schwartz Stephen,Alas For You,-0.9837
91341,7774,Schweiaszlig;er,Dreizehn Tage,-0.3578
91342,7775,Schweisser,700 Tage,-0.8316
91368,7776,Schwenn And Gaze,Das Kann Doch Keine S&amp;uuml;nde Sein,0.6562
91370,7777,Schwenn And Kreuder,F&amp;uuml;r Eine Nacht Voller Seligkeit,-0.7243
91371,7778,Schwester S,"Ja, Klar",-0.9876
91372,7779,Schwester S.,"Ja, Klar",-0.9772
91373,7780,Scialpi,Baciami,0.5067
91374,7781,Scooter,Acid Bomb,-0.991
91399,7782,Scopes Phil,535-1746,-0.4585
91405,7784,Scorpions,10 Light Years Away,0.4588
91474,7785,Scotch,Delirio Mind,-0.926
91478,7787,Scott Linda,Don't Bet Money Honey,0.9674
91480,7788,Scott Mc Kenzie,San Francisco,0.9545
91481,7789,Scott Mckenzie,San Francisco,0.9545
91482,7790,Scott Mike,Whole Of The Moon,0.1779
91483,7791,Scotti Nick,Alone With You,0.7553
91489,7792,Scout 7,Living This Lie,0.9245
91491,7793,Scream,Young And Dumb,0.4053
91492,7794,Screaming Jets,Eve Of Destruction,-0.9521
91493,7795,Screaming Trees,All I Know,0.128
91495,7796,Screeching Weasel,99 (ben Weasel),0.7383
91584,7797,Scritti Politti,Boom There She Was!,0.9963
91585,7798,Scycs,Next November,0.296
91586,7799,Seal,Bird Of Freedom,0.9757
91628,7800,Seals Brady,I Fell,-0.5538
91629,7801,Sean Paul,Can You Do The Work?,0.9981
91638,7802,Sean Tyla,Breakfast In Marin,-0.0534
91639,7803,Seance,Fornever Laid To Rest,-0.6369
91647,7804,Sear Bliss,...where The Darkness Always Reigned,0.6249
91658,7805,Sear David,Aiken Drum,0.7717
91659,7808,Sears Ludwig,Stop Me Before I Compose Myself,-0.9873
91660,7809,Sebadoh,Soul And Fire,0.9902
91662,7810,Secada Jon,After All Is Said And Done,0.9565
91666,7811,Second Coming,Afilotimi,0.296
91675,7812,Second Street Unit,Best Things In Life,0.7191
91678,7813,Secrecy,Embrace (the Greatest Gi,0.7596
91687,7814,Secret Mind,Already Dead,-0.8261
91694,7815,Secret Service,Cry Softly (time Is Mourning),-0.9429
91700,7816,Sed,Das Lied Der Partei,-0.9981
91701,7817,Sedaka Neil,Bad And Beautiful,0.9727
91712,7818,Seeds,A Thousand Shadows,-0.6329
91724,7819,Seeger Peggy,Butchers Boy,-0.8074
91737,7820,Seeger Pete,Battle Of New Orleans,0.3756
91740,7821,Seekers,All Over The World,0.7691
